,name,album,artist,release date,length,popularity,lyrics
153,Funnel Of Love,Let's Have A Party (The Very Best Of Wanda Jackson),Wanda Jackson,2011-05-03,131039,0,"

Here I go
Falling down, down, down
My mind is a blank
My head is spinning around and around
As I go deep into the funnel of love

It's such a crazy, crazy feeling
I get weak in the knees
My poor old head is a reelin'
As I go deep into the funnel of love

I tried and I tried, to run and hide
I even tried to run away
Ya just can't run from the funnel of love
It's bound to get ya someday

It's such a crazy, crazy feeling
I get weak in the knees
My poor old head is a reelin'
As I go deep into the funnel of love

I tried and I tried, to run and hide
I even tried to run away
Ya just can't run from the funnel of love
It's bound to get ya someday

Here I go, going down, down, down
My mind is a blank
My head is spinning around and around
As I go deep into the funnel of love
Deep into the funnel of love
Deep into the funnel of love

"
154,I Want Candy,I Want Candy: The Best Of The Strangeloves,The Strangeloves,1965,177506,40,"

[Verse 1]
I know a girl who's soft and sweet
She's so fine, she can't be beat
Got everything that I desire
Sets the summer sun on fire

[Chorus]
I want Candy
I want Candy

[Post-Chorus]
Hey
Hey
Hey
Hey

[Verse 2]
Go to see her with her hair hung down
Ain't no finer girl in town
Candy's just what the doctor ordered
She's so sweet, she makes my mouth water

[Chorus]
I want Candy
I want Candy

[Refrain]
I want Candy
I want Candy
I want Candy

[Post-Chorus]
Hey
Hey
Hey
Hey

[Verse 3]
Candy on the beach, there's nothing better
But I like Candy when it's wrapped in a sweater
Some day soon I'll make her mine
Then I'll have Candy all the time

[Chorus]
I want Candy
I want Candy

[Outro]
Woooo

"
155,Light My Fire,The Doors,The Doors,1967-01-04,429760,71,"

[Intro]

[Verse 1]
You know that it would be untrue
You know that I would be a liar
If I was to say to you
Girl, we couldn't get much higher

[Chorus]
Come on, baby, light my fire
Come on, baby, light my fire
Try to set the night on fire

[Verse 2]
The time to hesitate is through
No time to wallow in the mire
Try, now we can only lose
And our love become a funeral pyre

[Chorus]
Come on, baby, light my fire
Come on, baby, light my fire
Try to set the night on fire
Yeah...

[Bridge]

[Verse 2]
The time to hesitate is through
No time to wallow in the mire
Try, now we can only lose
And our love become a funeral pyre

[Chorus]
Come on, baby, light my fire
Come on, baby, light my fire
Try to set the night on fire
Yeah!

[Verse 1]
You know that it would be untrue
You know that I would be a liar
If I was to say to you
Girl, we couldn't get much higher

[Chorus]
Come on, baby, light my fire
Come on, baby, light my fire
Try to set the night on fire
Try to set the night on fire
Try to set the night on fire
Try to set the night on fire

[Outro]

"
156,I'm Five Years Ahead of My Time,I'm Five Years Ahead Of My Time,The Third Bardo,1967,134906,34,"

I'm living somewhere in a new dimension
I'm leaving everyone so far behind
Don't waste (my) any time (girl), step inside my mind
I'm 5 years ahead of my time
(Step) Look into my mind, look ahead, don't look behind
I'm 5 years ahead of my time

I'm doing exactly what I want to, society can't (fuck) play with my mind
If you love me baby, come along with me
I'm 5 years ahead of my time
(Step) Look into my mind, look ahead, don't look behind
I'm 5 years ahead of my time

It may seem like I'm coming on strong (little girl)
But I know just where it's at for me
I'm through caring about (what's) their right (or) and wrong
I've unlocked the door to life's mystery
(Step) Look into my mind, look ahead, don't look behind
I'm 5 years ahead of my time
(Step) Look into my mind, look ahead, don't look behind
I'm 5 years ahead of my time

Five years ahead of my time
Five years ahead of my time
Five years ahead of my time

"
157,Turn! Turn! Turn! (To Everything There Is a Season),Turn! Turn! Turn!,The Byrds,1965-12-06,229360,66,"

[instrumental break]

[Chorus]
To Everything (Turn, Turn, Turn)
There is a season (Turn, Turn, Turn)
And a time to every purpose, under Heaven

[Verse 1]
A time to be born, a time to die
A time to plant, a time to reap
A time to kill, a time to heal
A time to laugh, a time to weep

[Chorus]
To Everything (Turn, Turn, Turn)
There is a season (Turn, Turn, Turn)
And a time to every purpose, under Heaven

[Verse 2]
A time to build up, a time to break down
A time to dance, a time to mourn
A time to cast away stones
A time to gather stones together

[Chorus]
To Everything (Turn, Turn, Turn)
There is a season (Turn, Turn, Turn)
And a time to every purpose, under Heaven

[Verse 3]
A time of love, a time of hate
A time of war, a time of peace
A time you may embrace
A time to refrain from embracing

[instrumental break]

[Chorus]
To Everything (Turn, Turn, Turn)
There is a season (Turn, Turn, Turn)
And a time to every purpose, under Heaven

[Verse 4]
A time to gain, a time to lose
A time to rend, a time to sew
A time for love, a time for hate
A time for peace, I swear it's not too late

"
158,Can't Find My Way Home,Blind Faith,Blind Faith,1969-08,196640,0,"

[Verse 1]
Come down off your throne and leave your body alone
Somebody must change
You are the reason I've been waiting so long
Somebody holds the key

[Chorus]
But I'm near the end and I just ain't got the time
And I'm wasted and I can't find my way home

[Verse 2]
Come down on your own and leave your body alone
Somebody must change
You are the reason I've been waiting all these years
Somebody holds the key

[Chorus]
But I'm near the end and I just ain't got the time
And I'm wasted and I can't find my way home

[Outro]
But I can't find my way home
But I can't find my way home
But I can't find my way home
But I can't find my way home
Still I can't find my way home
And I ain't done nothing wrong
But I can't find my way home

"
159,Debora,Get It On: The Collection,T. Rex,2011-01-01,187760,0,"

Deboree-deb n' deboree-de-bree-deb
Deboree-deb n' deboree-de-bree-deb
Deboree-deb n' deboree-de-bree-deb
Deboree-deb n' deboree-de-bree-deb

Oh Deborah, always look like a zebra
Your sunken face is like a galleon
Clawed with mysteries of the Spanish Main, oh Deborah...

Deboree-deb n' deboree-de-bree-deb
Li-di-di-di-di-di-di
Deboree-deb n' deboree-deboree-deb
Li-di-di-di-di-di-di

Ni-ni-ni-ni-ni-ni-ni

Deboree-deb n' deboree-de-bree-deb
Deboree-deb n' deboree-de-bree-deb

Oh Deborah, always dress like a conjuror
It's fine to see your young face hiding
'Neath the stallion that I'm riding, Debora...

(Ex tempore)
Dug a re dug ...
(Ex tempore)
Debora

Dug a re dug n dug a re dug etc
Oh Deborah, you look like a stallion
Oh Deborah, you look like a stallion
Your sunken face is like a galleon
Clawed with mysteries of the Spanish Main
Oh Deborah

"
160,Zig Zag Wanderer,Safe As Milk,Captain Beefheart & His Magic Band,1967,158800,44,"

[Intro]
Zig zag

[Verse 1]
Zig zag wanderer, zig zag wanderer
Zig zag wanderer, zig zag wanderer
You can huff, you can puff
You'll never blow my house down

[Chorus]
You can zig
You can zag
Ol' house gonna stay
Gon' stay around
Gon' stay around

[Verse 2]
You can jump (You can jump)
You can holler (You can holler)
Never lose (Never lose)
What I found (What I found)
Heaven's free (Heaven's free)
'Cept for a dollar

[Chorus]
You can zig (You can zig)
You can zag (You can zag)
Ol' house gonna stay (House gonna stay)
Gon' stay around
Gon' stay around

[Verse 3]
The zig zag wanderer had a zig zag child
Zig zag traveler fathered mercy mild
Found his queen in Natures' scene
Quenched his thirst where he'd never been
Zig zag wanderer (Zig zag wanderer)
Zig zag wanderer (Zig zag wanderer)
You can dance (You can dance)
You can prance (You can prance)
These ole timbers (These ole timbers)
Got strong beams (Got strong beams)
Got my shield
Put away my lance
Zig zag child, mercy mild
Zig zag dream, zig zag dreams

[Outro]
Zig zag

"
161,Waitin' Around To Die,For The Sake Of The Song,Townes Van Zandt,1968,145586,0,"

[Verse 1]
Sometimes I don't know where this dirty road is taking me
Sometimes I don't even know the reason why
But I guess I keep a-gamblin', lots of booze, and lots of ramblin'
Well, it's easier than just a-waitin' around to die

[Verse 2]
Ah one time, friends, I had a ma, I even had a pa
Well he beat her with a belt once 'cause she cried
She told him to take care of me, headed down to Tennessee
Well, it's easier than just a-waitin' around to die

[Verse 3]
I came of age and I found a girl in a Tuscaloosa bar
Ah she cleaned me out and hit it on the sly
Well, I tried to kill the pain, I bought some wine and hopped a train
It seemed easier than just a-waitin' around to die

[Verse 4]
Then a friend said he knew where some easy money was
We robbed a man and, brother, did we fly
But the posse caught up with me and drug me back to Muskogee
And it's two long years a-waitin' around to die

[Verse 5]
Ah but now I'm out of prison, I got me a friend at last
He don't drink or steal or cheat or lie
Ah his name is Codeine, he's the nicest thing I've seen
Well, together we're gonna wait around and die
Yeah, together we're gonna wait around and die

"
162,A Whiter Shade Of Pale,A Whiter Shade Of Pale,Procol Harum,1967-05-12,248946,0,"

[Intro]

[Verse 1]
We skipped the light fandango
Turned cartwheels 'cross the floor
I was feeling kinda seasick
But the crowd called out for more
The room was humming harder
As the ceiling flew away
When we called out for another drink
The waiter brought a tray

[Chorus]
And so it was that later
As the miller told his tale
That her face, at first just ghostly
Turned a whiter shade of pale

[Bridge 1]

[Verse 2]
She said, there is no reason
And the truth is plain to see
But I wandered through my playing cards
And would not let her be
One of sixteen vestal virgins
Who were leaving for the coast
And although my eyes were open
They might have just as well've been closed

[Chorus]
And so it was that later
As the miller told his tale
That her face at first just ghostly
Turned a whiter shade of pale

[Bridge 2]

[Additional Verse ]
She said, 'I'm home on shore leave,'
Though in truth we were at sea
So I took her by the looking glass
And forced her to agree
Saying, 'You must be the mermaid
Who took Neptune for a ride.'
But she smiled at me so sadly
That my anger straightway died

[Chorus]
And so it was that later
As the miller told his tale
That her face at first just ghostly
Turned a whiter shade of pale

[Verse 4]
If music be the food of love
Then laughter is its queen
And likewise if behind is in front
Then dirt in truth is clean
My mouth by then like cardboard
Seemed to slip straight through my head
So we crash-dived straightway quickly
And attacked the ocean bed

[Chorus]
And so it was that later
As the miller told his tale
That her face at first just ghostly
Turned a whiter shade of pale

"
163,Telstar,Telstar,The Tornados,1962-08-17,195093,41,"

[Instrumental]

"
164,Surfin' Bird,Surfin' Bird Bird Dance Beat,The Trashmen,2008-10-17,134560,0,"

[Chorus]
A well a everybody's heard about the bird
B-b-b bird, bird, bird, b-bird's the word
A well a bird, bird, bird, the bird is the word
A well a bird, bird, bird, well the bird is the word
A well a bird, bird, bird, b-bird's the word
A well a bird, bird, bird, well the bird is the word
A well a bird, bird, b-bird's the word
A well a bird, bird, bird, b-bird's the word
A well a bird, bird, bird, well the bird is the word
A well a bird, bird, b-bird's the word

[Refrain]
A well a don't you know about the bird?
Well, everybody knows that the bird is the word!
A well a bird, bird, b-bird's the word
A well a

[Chorus]
A well a everybody's heard about the bird
Bird, bird, bird, b-bird's the word
A well a bird, bird, bird, b-bird's the word
A well a bird, bird, bird, b-bird's the word
A well a bird, bird, b-bird's the word
A well a bird, bird, bird, b-bird's the word
A well a bird, bird, bird, b-bird's the word
A well a bird, bird, bird, b-bird's the word
A well a bird, bird, bird, b-bird's the word

[Refrain]
A well a don't you know about the bird?
Well, everybody's talking about the bird!
A well a bird, bird, b-bird's the word
A well a bird

[Break]
Surfin' bird
B-b-b aah, aah!
Pa pa pa pa, pa pa pa pa, pa pa pa pa, pa pa pa pa
Pa pa pa pa, pa pa pa pa, pa pa pa pa
Ooma mow mow, papa, ooma mow mow

[Bridge]
Papa ooma mow mow, papa ooma mow mow
Papa ooma mow mow, papa ooma mow mow
Ooma mow mow, papa ooma mow mow
Papa ooma mow mow, papa ooma mow mow
Papa ooma mow mow, papa ooma mow mow
Oom oom oom oom, ooma mow mow
Papa ooma mow mow, papa oom oom oom
Oom ooma mow mow, papa ooma mow mow
Ooma mow mow, papa ooma mow mow
Papa a mow mow, papa ooma mow mow
Papa ooma mow mow, ooma mow mow
Papa ooma mow mow, ooma mow mow
Papa oom oom oom oom, ooma mow mow
Oom oom oom oom, ooma mow mow
Ooma mow mow, papa ooma mow mow
Papa ooma mow mow, ooma mow mow

[Refrain]
Well a don't you know about the bird?
Well, everybody knows that the bird is the word!
A well a bird, bird, b-bird's the word

[Outro]
A well a ooma mow mow
Papa ooma mow mow
Papa ooma mow mow
Papa ooma mow mow
Papa ooma mow mow
Papa ooma mow mow
Papa ooma mow mow

"
165,Shifting Sands,Part One,The West Coast Pop Art Experimental Band,1967,234600,48,"

[Verse 1]
You know the love I gave you
Is slipping from your hands
'Cause I was born to wander
Like the shifting of the sands

[Verse 2]
They say that I did hurt you
But they don't understand
That I was born to wander
Like the shifting of the sand

[Instrumental Break]

[Verse 3]
They say that I will follow
To where my heart commands
For I was born to wander
Like the shifting of the sands

"
166,Complication,Black Monk Time,The Monks,1966-03-01,142613,32,"

[Verse 1]
Complication!
Complication!
Complication!
Constipation!

[Verse 2]
People cry (Complication!)
People die for you
People kill (Complication!)
People will for you
People run (Complication!)
Ain't it fun for you?
People go (Complication!)
To their deaths for you

[Verse 3]
People cry (People cry)
People die for you (People die for you)
People cry (People kill!)
People die for you (Yeah, they will for you)
People cry (People run)
People die for you (Ain't it fun for you?)
People cry (People go)
People die for you (To their deaths for you)

[Bridge 1]
Ba, ba-ba-bow
Ba-ba-bow, ba-ba-bow
Ba-ba-bow, ba-ba-bow

[Bridge 2]
Ba, ba-ba-bow
Ba-ba-bow, ba-ba-bow
Ba-ba-bow, ba-ba-bow

[Verse 4]
(Complication!)
People cry (Complication!)
People die for you
People kill (Complication!)
People will for you
People run (Complication!)
Ain't it fun for you?
People go (Complication!)
To their deaths for you

[Verse 5]
People cry (People cry, now)
People die for you (Yeah, they will for you)
People cry (People kill, now)
People die for you (Yeah, they will for you)
People cry (People run, now)
People die for you (Well, ain't it fun for you?)
People cry (People go)
People die for you (To their deaths for you)

"
167,Lies (are breaking my heart),Greatest Hits,The Knickerbockers,1965-01-01,165360,35,"

Lies, lies
Your telling me that you'll be true
Lies, lies
That's all I ever get from you
Tears, tears
I shed a million tears for you
Tears, tears
And now you're loving someone new
Someday I'm gonna be happy
But I don't know when just now
Lies, breakin' my heart

You think that you're such a smart girl
And I'll believe what you say
But who do you think you are girl
To lead me on this way, hey
Lies, lies
I can't believe a word you say
Lies, lies
I'm gonna make you sad someday
Someday you're gonna be lonely
But you won't find me around
Lies, breakin' my heart

Someday I'm gonna be happy
But I don't know when just now
Lies, breakin' my heart
You think that you're such a smart girl
And I'll believe what you say
But who do you think you are girl
To lead me on this way, hey
Lies, lies
I can't believe a word you say
Lies, lies
I'm gonna make you sad someday
Someday you're gonna be lonely
But you won't find me around
Lies, breakin' my heart
Breakin' my heart
Breakin' my heart
Breakin' my heart

"
168,Magic Carpet Ride,The Second,Steppenwolf,1968-10-01,271573,0,"

{Instrumental}

I like to dream, yes, yes
Right between the sound machine
On a cloud of sound I drift in the night
Any place it goes is right
Goes far, flies near
To the stars away from here

Well, you don't know what we can find
Why don't you come with me, little girl
On a magic carpet ride

You don't know what we can see
Why don't you tell your dreams to me
Fantasy will set you free

[Chorus]
Close your eyes, girl
Look inside, girl
Let the sound take you away

{Instrumental}

Last night I held Aladdin's lamp
And so I wished that I could stay
Before the thing could answer me
Well, someone came and took the lamp away
I looked around, a lousy candle's all I found

Well, you don't know what we can find
Why don't you come with me, little girl
On a magic carpet ride

Well, you don't know what we can see
Why don't you tell your dreams to me
Fantasy will set you free

[Chorus]
Close your eyes, girl
Look inside girl
Let the sound
Take you away

{Instrumental}

You don't know what we can find
Why don't you come with me, little girl
On a magic carpet ride...

Well, you don't know what we can see
Why don't you tell your dreams to me
Fantasy will set you free...

"
169,Maggie's Farm,Bringing It All Back Home,Bob Dylan,1965-03-22,234626,46,"

[Verse 1]
I ain't gonna work on Maggie's farm no more
No, I ain't gonna work on Maggie's farm no more
Well, I wake up in the morning
Fold my hands and pray for rain
I got a head full of ideas
That are drivin' me insane

[Bridge]
It's a shame the way she makes me scrub the floor
I ain't gonna work on Maggie's farm no more

[Verse 2]
I ain't gonna work for Maggie's brother no more
No, I ain't gonna work for Maggie's brother no more
Well, he hands you a nickel
He hands you a dime
He asks you with a grin
If you're having a good time

[Bridge]
Then he fines you every time you slam the door
I ain't gonna work for Maggie's brother no more

[Verse 3]
I ain't gonna work for Maggie's Pa no more
No, I ain't gonna work for Maggie's Pa no more
Well, he puts his cigar
Out in your face just for kicks
His bedroom window
It is made out of bricks

[Bridge]
The National Guard stands around his door
Ah, I ain't gonna work for Maggie's Pa no more

[Verse 4]
I ain't gonna work for Maggie's Ma no more
No, I ain't gonna work for Maggie's Ma no more
Well, she talks to all the servants
About man and God and law
Everybody says
She's the brains behind Pa

[Bridge]
She's 68, but she says she's 54
I ain't gonna work for Maggie's Ma no more

[Verse 5]
I ain't gonna work on Maggie's farm no more
I ain't gonna work on Maggie's farm no more
Well, I try my best
To be just like I am
But everybody wants you
To be just like them

[Bridge]
They say ""Sing while you slave"" and I just get bored
Ah, I ain't gonna work on Maggie's farm no more

"
170,Kick Out The Jams (Original Uncensored Version),The Anthology 1965-1971,MC5,2008-01-01,183823,43,"

And right now, right now
Right now, it's time to
Kick out the jams motherfuckers

Yeah, I, I, I, I, I'm gonna
I'm gonna kick 'em out, yeah

Well I feel pretty good and I guess that I could get crazy now, baby
'Cause we all got in tune and when the dressing room got hazy, now baby
I know how you want it child, hot, quick and tight
The girls can't stand it when you're doin' it right

Let me up on the stand and let me kick out the jam
Yes, kick out the jams
I want to kick 'em out

Yes, I'm starting to sweat, you know my shirt's all wet, what a feeling
In the sound that abounds and resounds and rebounds off the ceiling
You gotta have it baby, you can't do without
When you get that feeling, you gotta sock 'em out

Put that mike in my hand and let me kick out the jam
Yes, kick out the jams
I want to kick 'em out

So you got to give it up, you know you can't get enough Miss Mackenzie
'Cause it gets in your brain, it drives you insane with the frenzy
The wigglin' guitars girl, the crash of the drums
Make you wanna keep a rockin' till morning comes

Let me be who I am and let me kick out the jam
Yes, kick out the jams
I done kicked 'em out

"
171,Egyptian Shumba,Egyptian Shumba,The Tammys,2013-10-21,137145,33,"

Shimmy shimmy shimmy shy-yi-meece-e-deece!
Shimmy shimmy shimmy shy-yi-meece-e-deece!
Shimmy shimmy shimmy shy-yi-meece-e-deece!

Last night I dreamed I was on the Nile
(Shimmy shimmy shimmy shy-yi-meece-e-deece)
Dancin' with you Egyptian style
(Shimmy shimmy shimmy shy-yi-meece-e-deece)
Way down in Egypt land
The mummies took our hand

Oh! Ah! Oh! Ah!
Egyptian Shumba!
Eek eek! Ow ow!
Egyptian Shumba!

I'm gonna make that dream come real
(Shimmy shimmy shimmy shy-yi-meece-e-deece)
I'm gonna dance the way I feel
(Shimmy shimmy shimmy shy-yi-meece-e-deece)
Way down in Egypt land
The mummies took our hand

Oh! Ah! Oh! Ah!
Egyptian Shumba!
Eek eek! Ow ow!
Egyptian Shumba!

I heard the drumbeats in my sleep, oh!
And my heart started to beat, oh!
I heard the drumbeats in my sleep, oh!
Oh, oh, oh, oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh, oh, oh, oh

I wanna dance! Ah!
I wanna dance! Ah!
I wanna dance! Ah!
I wanna dance! Ah!
Dance dance dance dance dance dance dance dance
Dance dance dance dance dance dance dance dance

Ah! Ah! Ah!
Egyptian Shumba!
Eek eek! Ow ow!
Egyptian Shumba!

Last night I dreamed I was on the Nile
(Shimmy shimmy shimmy shy-yi-meece-e-deece)
Dancin' with you Egyptian style
(Shimmy shimmy shimmy shy-yi-meece-e-deece)
Way down in Egypt land
The mummies took our hand

Ah! Ah! Ah!
Egyptian Shumba!
Eek eek! Ow ow!
Egyptian Shumba!
Eek eek! Ow ow!
Egyptian Shumba!
Eek eek! Ow ow!
Egyptian Shumba...

"
172,Light Flight,Basket of Light,Pentangle,1969-10-01,194333,39,"

Let's get away, you say, find a better place
Miles and miles away from the city's race
Look around for someone lying in the sunshine
Marking time, hear the sighs, close your eyes

Ba-da, pa-doo-da
Da-da, pa-doo-da, dao

Stepping from cloud to cloud, passing years of light
Visit the frosty start in the backwoods flight
Soaring rounds of visions, never mind the meaning
Hidden there, moving fast, it won't last

Ba-da, pa-doo-da
Da-da, pa-doo-da, dao

Time passes all too soon, how it rushes by
Now, a thousand moons are about to die
No time to reflect on what the time was spent on
Nothing left, far away, dreamers fade

Ba-da, pa-doo-da
Da-da, pa-doo-da, dao

Strange visions pass me by
Winging swiftly as a sigh
Over the water

Ahhh, ah-ah-ah, ah-ah-ah, ah, ah-ah
Ahhh, ah, ah, ah-ah-ah, ah-ah-ah
Ahhh, ah-ah-ah, ah, ah-ah-ah

Swirling, the waters rise up above my head
Gone are the curling mists how they all have fled
Look, the door is open, step into the space
Provided there, di-oh-da, di-oh-da

Ba-da, pa-doo-da
Da-da, pa-doo-da, dao

"
173,Oscillations,Silver Apples,Silver Apples,1968,167200,0,"

[Chorus]
Oscillations, oscillations
Electronic evocations of sound's reality
Spinning, magnetic fluctuations
Waves of wave configurations
That dance between the poles off sound
And bind my world to soul

[Verse]
I walk the streets of moment
Head down to the ground
Cars are stars remotely far
My only world is sound
Passersby are worlds that fly
Far from the dance of time
Time whirls round from pole to pole
And swirls within the sound of...

[Chorus]
Oscillations, oscillations
Electronic evocations of sound's reality
Spinning, magnetic fluctuations
Waves of wave configurations
That dance between the poles off sound
And bind my world to soul

[Outro]
Oscillations, oscillations
Oscillations, oscillations
Oscillations, oscillations
Oscillations, oscillations
Oscillations, oscillations
Oscillations, oscillations
Oscillations, oscillations
Oscillations, oscillations
Oscillations, oscillations
Oscillations, oscillations
Oscillations, oscillations
Oscillations, o-

"
174,"So Long, Marianne",Songs Of Leonard Cohen,Leonard Cohen,1967-12-27,340560,57,"

[Verse 1]
Come over to the window, my little darling
I'd like to try to read your palm
I used to think I was some kind of Gypsy boy
Before I let you take me home

[Chorus]
Now so long, Marianne, it's time that we began
To laugh and cry and cry and laugh about it all again

[Verse 2]
Well you know that I love to live with you
But you make me forget so very much
I forget to pray for the angels
And then the angels forget to pray for us

[Chorus]
Now so long, Marianne, it's time that we began
To laugh and cry and cry and laugh about it all again

[Verse 3]
We met when we were almost young
Deep in the green lilac park
You held on to me like I was a crucifix
As we went kneeling through the dark

[Chorus]
Oh so long, Marianne, it's time that we began
To laugh and cry and cry and laugh about it all again

[Verse 4]
Your letters they all say that you're beside me now
Then why do I feel alone?
I'm standing on a ledge and your fine spider web
Is fastening my ankle to a stone

[Chorus]
Now so long, Marianne, it's time that we began
To laugh and cry and cry and laugh about it all again

[Verse 5]
For now I need your hidden love
I'm cold as a new razor blade
You left when I told you I was curious
I never said that I was brave

[Chorus]
Oh so long, Marianne, it's time that we began
To laugh and cry and cry and laugh about it all again

[Verse 6]
Oh, you are really such a pretty one
I see you've gone and changed your name again
And just when I climbed this whole mountainside
To wash my eyelids in the rain

[Chorus]
Oh so long, Marianne, it's time that we began
To laugh and cry and cry and laugh about it all again

"
175,She's a Lover,Parachute,The Pretty Things,1970-06,212066,0,"

[Verse 1]
She takes the moon and stars
To wear as her disguise
Then catching cosmic rays
She uses them for eyes

[Chorus]
She's a lover
And you know she's coming through
She's a lover
And you know she's coming through

[Verse 2]
With warm breezes
She will wipe away the sigh
In the green folds of her skirt
A tired traveller lies

[Chorus]
She's a lover
And you know she's coming through
She's a lover
And you know she's coming through
She's a lover
(And you know she's coming through)
She's a lover

[Bridge]
There below the grey stone walls
Behind the hill she waits for you
Painted on a field of corn
Strange messages she leaves for you

[Verse 3]
She sheds her summer dress
Fearing it displeases you
Amid the white silk melting forest
Where she flew

[Chorus]
She's a lover
And you know she's coming through
She's a lover
And you know she's coming through

[Verse 4]
Across the wooded plains
The wild geese have fled
Beneath the splintered stones
Her anger seeps through red

[Chorus]
She's a lover
And you know she's coming through
She's a lover
And you know she's coming through
[Outro]
She's a lover
(And you know she's coming through)
She's a lover
(And you know she's coming through)
She's a lover
(And you know she's coming through)

"
176,A Minha Menina,"""Os Mutantes""",Os Mutantes,1968-01-01,284986,0,"

[Intro: Jorge Ben]
Agora tosse, todo mundo tossindo! Hah! Haah!

[Refrão]
Ela é minha menina
E eu sou o menino dela
Ela é o meu amor
E eu sou o amor todinho dela
(Chama!)

[Estrofe 1]
A lua prateada se escondeu
E o sol dourado apareceu
Amanheceu um lindo dia
Cheirando a alegria
Pois eu sonhei e acordei pensando nela

[Refrão]
Pois ela é minha menina
E eu sou o menino dela
Ela é o meu amor
E eu sou o amor todinho dela

[Estrofe 2]
A roseira já deu rosas
E a rosa que eu ganhei foi ela
Por ela eu ponho o meu coração
Na frente da razão
E vou dizer pra todo mundo como gosto dela

[Refrão]
Pois ela é minha menina
E eu sou o menino dela
Ela é o meu amor
E eu sou o amor todinho dela

[Instrumental]

[Estrofe 1]
A lua prateada se escondeu
E o sol dourado apareceu
Amanheceu um lindo dia
Cheirando alegria
Pois eu sonhei e acordei pensando nela

[Refrão]
Pois ela é minha menina
E eu sou o menino dela
Ela é o meu amor
E eu sou o amor todinho dela

[Saída]
Minha menina, minha menina
Minha menina
Minha menina
Ela é minha menina

"
177,Terry,Golden Lights,Twinkle,1964-01-01,191493,31,"

He said to me he wanted to be near to me
He said he never wanted to be out of my sight
But it's too late to give this boy my love tonight
Please wait at the gate of heaven for me, Terry

He said to me he wanted to be close by my side
We had a quarrel. I was untrue on the night he died
And it's too late to tell this boy how great was
Please wait at the gate of heaven for me, Terry

He rode into the night
Accelerated his motorbike
I cried to him in fright
Don't do it, don't do it, don't do it

He said to me, you are the one I want to be with
He said to me, you are the one my love I shall give
One day he'll know how hard I prayed for him to live
Please wait at the gate of heaven for me, Terry

He rode into the night
Accelerated his motorbike
I cried to him in fright
Don't do it, don't do it, don.t do it

He said to me, you are the one I want to be with
He said to me, you are the one who my love I shall give
One day he'll know how hard I prayed for him to live
Please wait at the gate of heaven for me, Terry

"
178,Bonnie And Clyde,Bonnie And Clyde,Serge Gainsbourg,1968,255893,0,"

[Intro: Serge Gainsbourg]
Vous avez lu l'histoire de Jesse James
Comment il vécut, comment il est mort
Ça vous a plu, hein ? Vous en d'mandez encore
Eh bien, écoutez l'histoire de Bonnie and Clyde

[Couplet 1: Serge Gainsbourg & Brigitte Bardot]
Alors voilà, Clyde a une petite amie
Elle est belle et son prénom c'est Bonnie
À eux deux, ils forment le gang Barrow
Leurs noms, Bonnie Parker et Clyde Barrow

[Refrain: Brigitte Bardot & Serge Gainsbourg]
Bonnie and Clyde, Bonnie and Clyde

[Couplet 2: Brigitte Bardot & Serge Gainsbourg]
« Moi, lorsque j'ai connu Clyde autrefois
C'était un gars loyal, honnête et droit  »
« Il faut croire que c'est la société
Qui m'a définitivement abîmé »

[Refrain: Brigitte Bardot & Serge Gainsbourg]
Bonnie and Clyde, Bonnie and Clyde

[Couplet 3: Serge Gainsbourg & Brigitte Bardot]
Qu'est-ce qu'on a pas écrit sur elle et moi
On prétend que nous tuons de sang-froid
C'est pas drôle, mais on est bien obligé
De faire taire celui qui s'met à gueuler

[Refrain: Brigitte Bardot & Serge Gainsbourg]
Bonnie and Clyde, Bonnie and Clyde

[Couplet 4: Serge Gainsbourg & Brigitte Bardot]
Chaque fois qu'un policeman se fait buter
Qu'un garage ou qu'une banque se fait braquer
Pour la police, ça ne fait pas d'mystère
C'est signé Clyde Barrow, Bonnie Parker

[Refrain: Brigitte Bardot & Serge Gainsbourg]
Bonnie and Clyde, Bonnie and Clyde

[Couplet 5: Serge Gainsbourg & Brigitte Bardot]
Maintenant, chaque fois qu'on essaie d'se ranger
De s'installer tranquilles dans un meublé
Dans les trois jours, voilà le tac, tac, tac
Des mitraillettes qui reviennent à l'attaque

[Refrain: Brigitte Bardot & Serge Gainsbourg]
Bonnie and Clyde, Bonnie and Clyde

[Couplet 6: Serge Gainsbourg & Brigitte Bardot]
Un de ces quatre, nous tomberons ensemble
Moi j'm'en fous, c'est pour Bonnie que je tremble
Quelle importance qu'ils me fassent la peau
Moi Bonnie, je tremble pour Clyde Barrow

[Refrain: Brigitte Bardot & Serge Gainsbourg]
Bonnie and Clyde, Bonnie and Clyde

[Couplet 7: Serge Gainsbourg & Brigitte Bardot]
De toute façon, ils n'pouvaient plus s'en sortir
La seule solution, c'était mourir
Mais plus d'un les a suivis en enfer
Quand sont morts Barrow et Bonnie Parker

[Refrain: Brigitte Bardot & Serge Gainsbourg]
Bonnie and Clyde, Bonnie and Clyde

"
