,name,album,artist,release date,length,popularity,lyrics
313,The Kids Aren't Alright,American Beauty/American Psycho,Fall Out Boy,2015-01-20,260920,59,"

[Verse 1]
Stuck in the jet wash
A bad trip I couldn't get off
Maybe I bit off more than I could chew
Overhead of the aqua blue
Fall to your knees bring on the rapture
Blessed be the boys time can't capture
On film or between the sheets
I always fall from your window to the pitch black street
And with the black banners raised
As the crooked smiles fade
Former heroes who quit too late
Who just wanna fill up the trophy case again

[Chorus]
And in the end
I'd do it all again
I think you're my best friend
Don't you know that the kids aren't al-, kids aren't alright
I'll be yours
When it rains it pours
Stay thirsty like before
Don't you know that the kids aren't al-, kids aren't alright

[Verse 2]
I'm not passive but aggressive
Take note, it's not impressive
Empty your sadness like you're dumping your purse
On my bedroom floor
We put your curse in reverse
And it's our time now if you want it to be
Maul the world like the carnival bear set free
And your love is anemic and I can't believe
That you couldn't see it coming from me
And I still feel that rush in my veins
It twists my head just a bit to think
All those people in those old photographs I've seen are dead

[Chorus]
And in the end
I'd do it all again
I think you're my best friend
Don't you know that the kids aren't al-, kids aren't alright
I'll be yours
When it rains it pours
Stay thirsty like before
Don't you know that the kids aren't al-, kids aren't alright

[Bridge]
Sometimes I just want to sit around and gaze at my shoes, yeah
And let your dirty sadness fill me up just like a balloon

[Chorus]
And in the end
I'd do it all again
I think you're my best friend
Don't you know that the kids aren't al-, kids aren't alright
I'll be yours
When it rains it pours
Stay thirsty like before
Don't you know that the kids aren't al-, kids aren't alright

"
314,Tear in My Heart,Blurryface,Twenty One Pilots,2015-05-15,188493,72,"

[Intro]
An-nyŏng-ha-se-yo

[Verse 1]
Sometimes you gotta bleed to know
That you're alive and have a soul
But it takes someone to come around to show you how

[Chorus]
She's the tear in my heart, I'm alive
She's the tear in my heart, I'm on fire
She's the tear in my heart, take me higher
Than I've ever been

[Verse 2]
The songs on the radio are okay
But my taste in music is your face
An' it takes a song to come around to show you how

[Chorus]
She's the tear in my heart, I'm alive
She's the tear in my heart, I'm on fire
She's the tear in my heart, take me higher
Than I've ever been
Than I've ever been
Than I've ever been
Than I've ever been

[Bridge]
You fell asleep in my car, I drove the whole time
But that's okay, I'll just avoid the holes so you sleep fine
I'm driving here I sit, cursing my government
For not usin' my taxes to fill holes with more cement
You fell asleep in my car, I drove the whole time
But that's okay, I'll just avoid the holes so you sleep fine
I'm driving here I sit, cursing my government
For not using my taxes to fill holes with more cement
Sometimes you gotta bleed to know, oh, oh
That you're alive and have a soul, oh, oh
But it takes someone to come around to show you how

[Chorus]
She's the tear in my heart, I'm alive
She's the tear in my heart, I'm on fire
She's the tear in my heart, take me higher
Than I've ever been

[Outro]
My heart is my armor
She's the tear in my heart, she's a carver
She's a butcher with a smile, cut me farther
Than I've ever been
Than I've ever been
Than I've ever been
Oh, than I've ever been
My heart is my armor
She's the tear in my heart, she's a carver
She's a butcher with a smile, cut me farther
Than I've ever been

"
315,R.I.P. 2 My Youth,Wiped Out!,The Neighbourhood,2015-10-30,205280,67,"

[Verse 1]
And R.I.P. to my youth
And you could call this the funeral
I'm just telling the truth
And you can play this at my funeral
Wrap me up in Chanel inside my coffin
Might go to hell and there ain't no stopping
Might be a sinner and I might be a saint
I'd like to be proud but somehow I'm ashamed
Sweet little baby in a world full of pain
I gotta be honest, I don't know if I could take it
Everybody's talkin' but what's anybody saying?
Mama said if I really want it, then I can change it, yeah
R.I.P. to my youth
If you really listen, then this is to you
Mama, there is only so much I can do
Tough for you to witness but it was for me too

[Chorus]
I'm using white lighters to see what's in front of me (In front of me)

[Verse 2]
R.I.P. to my youth
And you could call this the funeral
I'm just telling the truth, yeah
You can play this at my funeral
Tell my sister don't cry and don't be sad
I'm in paradise with Dad
Close my eyes and then cross my arms
Put me in the dirt, let me dream with the stars
Throw me in a box with the oxygen off
You gave me the key and you locked every lock
When I can't breathe, I won't ask you to stop
When I can't breathe, don't call for a cop
I was naive and hopeful and lost
Now I'm aware and driving my thoughts, wow

[Bridge]
What do I do? What do I do?
I don't believe it if I don't keep proof
I don't believe it if I don't know you
I don't believe it if it's on the news or on the Internet
I need a cigarette

[Chorus]
I'm using white lighters to see what's in front of me
I'm using white lighters to see

[Verse 3]
R.I.P. to my youth
And you could call this the funeral
I'm just telling the truth
And you can play this at my funeral
Tell my sister don't cry and don't be sad
I'm in paradise with Dad
Close my eyes and then cross my arms
Put me in the dirt, let me be with the stars

[Outro]
I'm using white lighters to see what's in front of me
I'm using white lighters to see what's in front of me

"
316,Devil Town,Cavetown,Cavetown,2015-11-09,179955,79,"

[Verse 1]
Life's alright in Devil Town
They're right, no one's gonna catch us now
Dad has bought a new car now
We're fine, no one's gonna catch us now

[Verse 2]
You said something dumb again
She's mad, at least that's what they say
Mum and Daddy aren't in love
That's fine, I'll settle for two birthdays

[Chorus]
Devil Town is colder in the summertime
I'll lose my mind at least another thousand times
Hold my hand tight, we'll make it another night
I still get a little scared of something new
But I feel a little safer when I'm with you
Falling doesn't feel so bad when I know you've fallen this way too

[Verse 3]
We're all dead in Devil Town
That's fine, 'cause nothing's gonna scare us now
We're all in our dressing gowns, mine's white
And stripey, yours is green and brown

[Verse 4]
I forgot my name again
I think that's something worth remembering
Spiders in your favourite shoes
Just leave them because they're more scared of you

[Chorus]
Devil town is colder in the summertime
I'll lose my mind at least another thousand times
Hold my hand tight, we'll make it another night
I still get a little scared of something new
But I feel a little safer when I'm with you
Falling doesn't feel so bad when I know you've fallen this way too

[Chorus]
Devil town is colder in the summertime
I'll lose my mind at least another thousand times
Hold my hand tight, we'll make it another night
I still get a little scared of something new
But I feel a little safer when I'm with you
Falling doesn't feel so bad when I know you've fallen this way too

"
317,American Money,Dopamine,BØRNS,2015-10-16,260986,67,"

[Verse 1]
I was there when you fell from the clouds
And landed in the desert
There was a thunder inside of my heart
There was a wonderful pleasure
And like a stallion racin' the rain
You rode on the back of my bike
I knew from the song that you sang
You were my lover for life

[Pre-Chorus]
Oh, there's no time to sleep
Oh, living in a dream

[Chorus]
So take me to the paradise
In your eyes
Green like American money
You taste just right
Sweet like Tennessee honey
And we can run away
Swimmin' in the sunlight every day
Oh, paradise in your eyes
Green like American money

[Verse 2]
So we took to the calico road
Running from the weather (Uh-oh)
There was a highway inside of her eyes
There was a buried treasure
And we got caught in the storm
You started flying a kite
At the end was the key to my heart
You were my lover for life

[Pre-Chorus]
Oh, there's no time to sleep (There's no time to sleep)
Oh, living in a dream

[Chorus]
So take me to the paradise
In your eyes
Green like American money
You taste just right
Sweet like Tennessee honey
And we can run away
Swimmin' in the sunlight every day
Oh, paradise in your eyes
Green like American money

[Bridge]
We carved our love in the mountainside
We soaked our hearts in the rain
And I, waited my whole life, for you

[Chorus]
So take me to the paradise
In your eyes
Green like American money
You taste just right
Sweet like Tennessee honey
And we can run away
Swimmin' in the sunlight every day
Oh, paradise in your eyes
Green like American money

"
318,Kids In The Dark,Future Hearts,All Time Low,2015-04-07,216689,59,"

[Intro]
The kids in the dark, the kids in the dark
The kids in the dark, the kids in the dark

[Verse 1]
Here we are at the end of the road
A road that's quietly caving in
Come too far to pretend that we don't
We don't miss where we started
Looking back, I see a setting sun
And watch my shadow fade into the floor
I am left standing on the edge
Wondering how we got this far, how we got this far

[Chorus]
They left us alone, the kids in the dark
To burn out forever, or light up a spark
We come together, state of the art
We'll never surrender, the kids in the dark
So let the world sing, ""What a shame! Hey!
What a shame! Hey!"" Beautiful scars on critical veins
Come together, state of the art
We'll never surrender, the kids in the dark, the kids in the dark

[Post-Chorus]
The kids in the dark
The kids in the dark

[Verse 2]
Here we are at the top of the hill
A hill that's quietly crumbling
Been a while since you dressed for the kill
The kill that sent me tumbling
Looking up, I see a falling star
And watch its fire burn into the floor
And I am left standing on the edge
Wondering why we fall so hard, why we fall so hard

[Chorus]
They left us alone, the kids in the dark
To burn out forever, or light up a spark
We come together, state of the art
We'll never surrender, the kids in the dark
So let the world sing, ""What a shame! Hey!
What a shame! Hey!"" Beautiful scars on critical veins
Come together, state of the art
We'll never surrender, the kids in the dark, the kids in the dark

[Bridge]
Whoa, whoa
Whoa, whoa
Whoa, whoa (The kids in the dark, the kids in the dark)
Whoa, whoa

[Chorus]
They left us alone, the kids in the dark
To burn out forever, or light up a spark
We come together, state of the art
We'll never surrender, the kids in the dark
So let the world sing, ""What a shame! Hey!
What a shame! Hey!"" Beautiful scars on critical veins
Come together, state of the art
We'll never surrender, the kids in the dark, the kids in the dark

[Outro]
The kids in the dark, the kids in the dark
We'll never surrender, the kids in the dark, the kids in the dark

"
319,Follow You,That's The Spirit (Track by Track Commentary),Bring Me The Horizon,2015-09-04,230213,0,"

[Verse 1]
My head is haunting me and my heart feels like a ghost
I need to feel something, 'cause I'm still so far from home
Cross your heart and hope to die
Promise me you'll never leave my side
Show me what I can't see when the spark in my eyes is gone
You got me on my knees, I'm your one-man cult
Cross my heart and hope to die
Promise you I'll never leave your side

[Pre-Chorus]
'Cause I'm telling you, you're all I need
I promise you, you're all I see
'Cause I'm telling you, you're all I need
I'll never leave

[Chorus]
So, you can drag me through hell
If it meant I could hold your hand
I will follow you, 'cause I'm under your spell
And you can throw me to the flames
I will follow you, I will follow you

[Verse 2]
Come sink into me and let me breathe you in
I'll be your gravity, you be my oxygen
So dig two graves, 'cause when you die
I swear I'll be leaving by your side

[Chorus]
So you can drag me through hell
If it meant I could hold your hand
I will follow you, 'cause I'm under your spell
And you can throw me to the flames
I will follow you so you can drag me through hell
If it meant I could hold your hand
I will follow you, 'cause I'm under your spell
And you can throw me to the flames
I will follow you, I will follow you
I will follow you, I will follow you

[Instrumental Bridge]

[Chorus]
So you can drag me through hell
If it meant I could hold your hand
I will follow you, 'cause I'm under your spell
And you can throw me to the flames
I will follow you, I will follow you

"
320,Cold Cold Cold,Tell Me I'm Pretty,Cage The Elephant,2015-12-18,214386,68,"

[Verse 1]
Doctor, look into my eyes
I've been breathing air, but there's no sign of life
Doctor, the problem's in my chest
My heart feels cold as ice, but it's anybody's guess

[Pre-Chorus]
Doctor, can you help me? 'Cause I don't feel right
Better make it fast before I change my mind
Doctor, can you help me? 'Cause I don't feel right
Better make it fast before I change my mind

[Chorus]
Well, it's cold, cold, cold, cold inside
Darker in the day than the dead of night
Cold, cold, cold, cold inside
Doctor, can you help me? 'Cause something don't feel right
Something don't feel right

[Verse 2]
Sweet nurse, don't look at me that way
I've seen those eyes before, I can tell you want to play
Counselor, give me some advice
Tell me, how hard will I fall if I live a double life?

[Pre-Chorus]
Doctor, can you help me? 'Cause I don't feel right
Better make it fast before I change my mind
Doctor, can you help me? 'Cause I don't feel right
Better make it fast, because there ain't much time

[Chorus]
Well, it's cold, cold, cold, cold inside
Darker in the day than the dead of night
Cold, cold, cold, cold inside
Doctor, can you help me? 'Cause something don't feel right
Something don't feel right
Something just ain't right

[Bridge]
And as the darkness falls, it fills up both my eyes
My life before me like a flash in the night
With my arms open wide

[Chorus]
Well, it's cold, cold, cold, cold inside
Cold, cold, cold, cold inside
Cold, cold, cold, cold inside
Doctor, can you help me? 'Cause something don't feel right
Something don't feel right
Something just ain't right

"
321,Heavydirtysoul,Blurryface,Twenty One Pilots,2015-05-15,234813,69,"

[Instrumental Intro]

[Verse 1]
There's an infestation in my mind's imagination
I hope that they choke on smoke
'Cause I'm smokin' them out the basement
This is not rap, this is not hip-hop
Just another attempt to make the voices stop
Rappin' to prove nothin', just writin' to say somethin'
'Cause I wasn't the only one who wasn't rushin' to sayin' nothin'
This doesn't mean I lost my dream
It's just right now I got a really crazy mind to clean

[Pre-Chorus]
Gangsters don't cry, therefore, therefore I'm
Mr. Misty-eyed, therefore I'm (I'm)

[Chorus]
Can you save, can you save my
Can you save my heavydirtysoul?
Can you save, can you save my
Can you save my heavydirtysoul?
For me, for me (Uh)
Can you save my heavydirtysoul?
For me, for me (Uh)
Can you save my heavydirtysoul?

[Verse 2]
Nah, I didn't understand a thing you said
If I didn't know better, I'd guess you're all already dead
Mindless zombies walkin' around with a limp an' a hunch
Sayin' stuff like, ""You only live once""
You've got one time to figure it out
One time to twist and one time to shout
One time to think and I say we start now
Sing it with me if you know what I'm talkin' about

[Pre-Chorus]
Gangsters don't cry, therefore, therefore I'm
Mr. Misty-eyed, therefore I'm (I'm)

[Chorus]
Can you save, can you save my
Can you save my heavydirtysoul?
Can you save, can you save my
Can you save my heavydirtysoul?
For me, for me (Huh)
Can you save my heavydirtysoul?
For me, for me (Huh)
Can you save my heavydirtysoul?

[Bridge]
Death inspires me like a dog inspires a rabbit
Death inspires me like a dog inspires a rabbit

[Chorus]
Can you save, can you save my
Can you save my heavydirtysoul?
Can you save, can you save my
Can you save my heavydirtysoul?
For me, for me (Uh)
Can you save my heavydirtysoul?
For me, for me (Uh)
Can you save my heavydirtysoul?

[Outro]
Can you save, can you save my, save my
Can you save my heavydirtysoul?
Can you save, can you save my, save my
Can you save my heavydirtysoul?

"
322,Irresistible,American Beauty/American Psycho,Fall Out Boy,2015-01-20,206506,62,"

[Verse 1]
Coming in unannounced, drag my nails on the tile
I just follow your scent, you can just follow my smile
All of your flaws are aligned with this mood of mine
Cutting me to the bone, nothing left to leave behind
You ought to keep me concealed just like I was a weapon
I didn't come for a fight but I will fight 'til the end
This one might be a battle, might not turn out okay
You know you look so Seattle but you feel so LA

[Chorus]
And I love the way you hurt me
It's irresistible, oh yeah
I love the way (yeah), I love the way (yeah)
I love the way you hurt me, baby
I love the way (yeah), I love the way (yeah)
I love the way you hurt me, baby

[Verse 2]
I'm gonna get you to burst just like you were a bubble
Frame me up on your wall just to keep me out of trouble
Like a moth getting trapped in the light by fixation
Truly free, love it, baby, I'm talking no inflation
Too many war wounds and not enough wars
Too few rounds in the ring and not enough settled scores
Too many sharks, not enough blood in the waves
You know I give my love a f-f-four letter name

[Chorus]
And I love the way you hurt me
It's irresistible, oh yeah
I love the way (yeah), I love the way (yeah)
I love the way you hurt me, baby
I love the way (yeah), I love the way (yeah)
I love the way you hurt me, baby

[Bridge]
You're second hand smoke, second hand smoke
I breathe you in, but honey, I don't know
What you're doing to me,  mon chéri
But the truth catches up with us eventually
Try to say live, live and let live
But I'm no good, good at lip service
Except when they're yours, mi amor
I'm coming for you and I'm making war

[Chorus]
And I still love the way you hurt me
It's irresistible, oh yeah
I love the way (yeah), I love the way (yeah)
I love the way you hurt me, baby
I love the way (yeah), I love the way (yeah)
I love the way you hurt me, baby

"
323,Better Off Dead,Madness (Deluxe Edition),Sleeping With Sirens,2015-03-17,183781,60,"

[Verse 1]
She says she wants to end it all when she's all alone in her room
She cries
The way she feels inside is too much for her
When all you got is these four walls
It's not that hard to feel so small
Or even exist at all
How come no one heard her when she said

[Chorus]
Maybe I'm better off dead
If I was would it finally be enough
To shut out all those voices in my head?
Maybe I'm better off dead
Better off dead!
Did you hear a word
Hear a word I said?
This is not where I belong
You're gonna miss me when I'm gone
Gone, gone
This is not where I belong
You're gonna miss me when I'm gone

[Verse 2]
She doesn't know she's beautiful
Because no one's ever told her so
And the demons that she has is all she knows
And maybe she can fall in love with someone in her life that she could trust
And tell her she's enough (Have someone tell her she's enough)
How come no one heard her when she said

[Chorus]
Maybe I'm better off dead
If I was would it finally be enough
To shut out all those voices in my head?
Maybe I'm better off dead
Better off dead!
Did you hear a word
Hear a word I said?
This is not where I belong
You're gonna miss me when I'm gone
Gone, gone
This is not where I belong
You're gonna miss me when I'm gone

[Bridge]
When all you got is these four walls
It's not hard to feel so small
When all you got is these four walls
It's not hard to feel so small
All she wanted was to be enough
All she wanted was to be enough
So what does it take?
Maybe it's not too late
Yeah no one heard her when she said

[Chorus]
Maybe I'm better off dead
If I was would it finally be enough
To shut out all those voices in my head?
Maybe I'm better off dead
Better off dead!
Did you hear a word
Hear a word I said?
This is not where I belong
You're gonna miss me when I'm gone
Gone, gone
This is not where I belong
You're gonna miss me when I'm gone

"
324,I’m So Sorry,Smoke + Mirrors (Deluxe),Imagine Dragons,2015-05-18,230226,61,"

[Intro]

[Verse 1]
About time for anyone telling you
Off for all your deeds
No sign the roaring thunder
Stopped in cold to read (No time)

[Pre-Chorus]
I get mine and make no excuses
Waste of precious breath (no time)
The sun shines on everyone
Everyone, love yourself to death

[Chorus]
So you gotta fire up, you gotta let go
You'll never be loved 'til you’ve made your own
You gotta face up, you gotta get yours
You never know the top till you get too low

[Post-Chorus]
A son of a stepfather
A son of a, I'm so sorry
A son of a stepfather
A son of a, I'm so sorry

[Verse 2]
No lies and no deceiving
Man is what he loves
I keep tryin' to conceive that
Death is from above (No time)

[Pre-Chorus]
I get mine and make no excuses
Waste of precious breath (No time)
The sun shines on everyone
Everyone, love yourself to death

[Chorus]
So you gotta fire up, you gotta let go
You'll never be loved 'til you’ve made your own
You gotta face up, you gotta get yours
You never know the top till you get too low

[Post-Chorus]
A son of a stepfather
A son of a, I'm so sorry
A son of a stepfather
A son of a, I'm so sorry

[Bridge]
Life isn't always what you think it’d be
Turn your head for one second and the tables turn
And I know, I know that I did you wrong
But will you trust me when I say that I'll make it up to you?
Somehow, somehow?

[Chorus]
So you gotta fire up, you gotta let go
You'll never be loved 'til you’ve made your own
You gotta face up, you gotta get yours
You never know the top till you get too low

[Post-Chorus]
A son of a stepfather
A son of a, I'm so sorry
A son of a stepfather
A son of a, I'm so sorry
I'm so sorry
I'm so sorry
I'm so sorry
A son of a

[Outro: Guitar Solo]

"
325,Daddy Issues,Wiped Out!,The Neighbourhood,2015-10-30,260173,85,"

[Verse 1]
Take you like a drug
I taste you on my tongue

[Pre-Chorus]
You ask me what I'm thinking about
I tell you that I'm thinking about
Whatever you're thinking about (ah)
Tell me something that I'll forget
And you might have to tell me again
It's crazy what you'll do for a friend

[Chorus]
Go ahead and cry, little girl
Nobody does it like you do
I know how much it matters to you
I know that you got daddy issues
And if you were my little girl
I'd do whatever I could do
I'd run away and hide with you
I know that you got daddy issues, and I do too

[Verse 2]
I tried to write your name in the rain
But the rain never came
So I made with the sun
The shade
Always comes at the worst time (ah)

[Pre-Chorus]
You ask me what I'm thinking about
I tell you that I'm thinking about
Whatever you're thinking about
Tell me something that I'll forget
And you might have to tell me again
It's crazy what you'll do for a friend

[Chorus]
Go ahead and cry, little girl
Nobody does it like you do
I know how much it matters to you
I know that you got daddy issues
And if you were my little girl
I'd do whatever I could do
I'd run away and hide with you
I know that you got daddy issues

[Bridge]
I keep on trying to let you go
I'm dying to let you know
How I'm getting on
I didn't cry when you left at first
But now that you're dead it hurts
This time I gotta know
Where did my daddy go?
I'm not entirely here
Half of me has disappeared

[Refrain]
Go ahead and cry, little boy
You know that your daddy did too
You know what your mama went through
You gotta let it out soon, just let it out

[Chorus]
Go ahead and cry, little girl
Nobody does it like you do
I know how much it matters to you
I know that you got daddy issues
And if you were my little girl
I'd do whatever I could do
I'd run away and hide with you
I know that you got daddy issues, and I do too

[Outro]
If you were my little girl
I'd do whatever I could do
I'd run away and hide with you
I know that you got daddy issues, and I do too

"
326,Missing You,Future Hearts,All Time Low,2015-04-07,244823,58,"

[Verse 1]
I heard that you've been self-medicating
In the quiet of your room
Your sweet suburban tomb
And if you need a friend
I'll help you stitch up your wounds

[Verse 2]
I've heard that you've been having some trouble
Finding your place in the world
I know how much that hurts
But if you need a friend
Then please, just say the word

[Pre-Chorus]
You've come this far
You're all cleaned up
You've made a mess again
There's no more trying
It's time to sort yourself out

[Chorus]
Hold on tight
This ride is a wild one
Make no mistake, the day will come
When you can't cover up what you've done
Now don't lose your fight, kid
It only takes a little push to pull on through
With so much left to do
You'll be missing out
And we'll be missing you
Come on!

[Verse 2]
I've heard that you've been having some trouble
Finding your place in the world
I know how much that hurts
And if you need a friend
Then please, just say the word

[Pre-Chorus]
You've come this far
You're all cleaned up
You've made a mess again
There's no more trying
It's time to sort yourself out

[Chorus]
Hold on tight
This ride is a wild one
Make no mistake, the day will come
When you can't cover up what you've done
Now don't lose your fight, kid
It only takes a little push to pull on through
With so much left to do
You'll be missing out
And we'll be missing you

[Bridge]
Grit your teeth
Pull your hair
Paint the walls black and scream
""Fuck the world! ‘Cause it’s my life, I'm gonna take it back""
And never for a second blame yourself

[Chorus]
Hold on tight
This ride is a wild one
Make no mistake, the day will come
When you can't cover up what you've done
(No you can't cover up
1 2 3 4)
Hold on tight
This ride is a wild one
(This ride is a wild one)
Make no mistake, the day will come
When you can't cover up what you've done
Now don't lose your fight, kid
(don't lose your fight, kid)
It only takes a little push to pull on through
(push to pull on through)
With so much left to do
You'll be missing out
And we'll be missing you

"
327,Trouble,Tell Me I'm Pretty,Cage The Elephant,2015-12-18,225973,71,"

[Intro]
Ooh, ooh-ooh
Ooh-ooh
Ooh, ooh-ooh
Ooh-ooh
Ooh, ooh-ooh
Ooh-ooh
Ooh, ooh-ooh
Ooh-ooh

[Verse 1]
We were at the table by the window with the view
Casting shadows, the sun was pushing through
Spoke a lot of words, I don't know if I spoke the truth

[Pre-Chorus]
Got so much to lose
Got so much to prove
God, don't let me lose my mind

[Chorus]
Trouble on my left, trouble on my right
I've been facing trouble almost all my life
My sweet love, won't you pull me through?
Everywhere I look, I catch a glimpse of you
I said it was love and I did it for life, didn't do it for you

[Interlude]
Ooh, ooh-ooh
Ooh-ooh
Ooh, ooh-ooh
Ooh-ooh

[Verse 2]
We will come to pass, will I pass the test?
You know what they say, yeah
The wicked get no rest
You can have my heart, any place, any time

[Pre-Chorus]
Got so much to lose
Got so much to prove
God, don't let me lose my mind

[Chorus]
Trouble on my left, trouble on my right
I've been facing trouble almost all my life
My sweet love, won't you pull me through?
Everywhere I look, I catch a glimpse of you
I said it was love and I did it for life, didn't do it for you
Trouble on my left, trouble on my right
I've been facing trouble almost all my life
My sweet love, won't you pull me through?
Everywhere I look, I catch a glimpse of you
I said it was love and I did it for life, didn't do it for you

[Interlude]
Ooh, ooh-ooh
Ooh-ooh
Ooh, ooh-ooh
Ooh-ooh
Ooh, ooh-ooh
Ooh-ooh
Ooh, ooh-ooh
Ooh-ooh

[Outro]
Got so much to lose
Got so much to prove
God, don't let me lose my mind

"
328,Spirits,Hope,The Strumbellas,2016-04-22,203653,71,"

[Chorus]
I got guns in my head and they won't go
Spirits in my head and they won't go
I got guns in my head and they won't go
Spirits in my head and they won't

[Verse 1]
I been looking at the stars tonight
And I think oh, how I miss that bright sun
I'll be a dreamer 'til the day I die
But they say oh, how the good die young
But we're all strange
And maybe we don't wanna change

[Chorus]
I got guns in my head and they won't go
Spirits in my head and they won't go
I got guns in my head and they won't go
Spirits in my head and they won't go
But the gun still rattles
The gun still rattles, oh
I got guns in my head and they won't go
Spirits in my head and they won't go

[Verse 2]
I spent a lot of nights on the run
And I think oh, like I'm lost and can't be found
I'm just waiting for my day to come
And I think oh, I don't wanna let you down
'Cause something inside has changed
And maybe we don't wanna stay the same

[Chorus]
I got guns in my head and they won't go
Spirits in my head and they won't go
I got guns in my head and they won't go
Spirits in my head and they won't go
But the gun still rattles
The gun still rattles, oh
But the gun still rattles
The gun still rattles, oh

[Bridge]
And I don't want a never-ending life
I just want to be alive while I'm here
And I don't want a never-ending life
I just want to be alive while I'm here
And I don't want to see another night
Lost inside a lonely life while I'm here

[Chorus]
I got guns in my head and they won't go
Spirits in my head and they won't go
I got guns in my head and they won't go
Spirits in my head and they won't go
But the gun still rattles
The gun still rattles, oh
But the gun still rattles
The gun still rattles, oh

"
329,Novocaine,American Beauty/American Psycho,Fall Out Boy,2015-01-20,226866,57,"

[Verse 1]
This is a black, black ski mask song
So put all of your anger on
In the truly gruesome do we trust
I will always land on you like a sucker punch

[Pre-Chorus]
Singing I am your worst, I am your worst nightmare
I am your worst, I am your worst nightmare
If you knew, knew what the bluebirds sang at you
You would never sing along
Cast them out 'cause this is our culture
These new flocks are nothing but vultures

[Chorus]
Because they took our love and they filled it up
Filled it up with novocaine and now I’m just numb
Now I’m just numb
Don’t mind me, I’m just the son of a gun
So don’t stop, don't stop 'till your heart goes numb
Now I’m just numb
I don’t feel a thing for you

[Verse 2]
I’m just a problem that doesn't want to be solved
So could you please hold your applause
Take this sideshow and all its freaks
And turn it into the silver screen dream

[Pre- Chorus]
Singing I am your worst, I am your worst nightmare
I am your worst, I am your worst nightmare
If you knew, knew what the blue birds sang at you
You would never sing along
Cast them out 'cause this is our culture
These new flocks are nothing but vultures

[Chorus]
Because they took our love and they filled it up
Filled it up with novocaine and now I’m just numb
Now I’m just numb
Don’t mind me, I’m just the son of a gun
So don’t stop, don't stop till your heart goes numb
Now I’m just numb
I don’t feel a thing for you

[Bridge]
Ooooh, I say one day the valley's gonna swallow me whole
(Hijack the hype, hijack the hype)
I feel like a photo that’s been overexposed
(Hijack the hype, hijack the hype)

[Chorus]
Because they took our love and they filled it up
Filled it up with novocaine and now I’m just numb
Now I’m just numb
Don’t mind me, I’m just the son of a gun
So don’t stop, don't stop till your heart goes numb
Now I’m just numb
I don’t feel a thing for you

"
330,Throne,That's The Spirit (Track by Track Commentary),Bring Me The Horizon,2015-09-04,190920,1,"

[Verse 1]
Remember the moment you left me alone and
Broke every promise you ever made
I was an ocean, lost in the open
Nothin' could take the pain away

[Chorus]
So you can throw me to the wolves
Tomorrow I will come back, leader of the whole pack
Beat me black and blue
Every wound will shape me, every scar will build my throne

[Verse 2]
The sticks and the stones that you used to throw have
Built me an empire, so don't even try
To cry me a river, 'cause I forgive you
You are the reason I still fight

[Chorus]
So you can throw me to the wolves
Tomorrow I will come back, leader of the whole pack
Beat me black and blue
Every wound will shape me, every scar will build my throne
So you can throw me to the wolves
Tomorrow I will come back, leader of the whole pack
Beat me black and blue
Every wound will shape me, every scar will build my throne

[Bridge]
I'll leave you choking on every word you left unspoken
Rebuild all that you've broken and now you know (Know)
I'll leave you choking on every word you left unspoken
Rebuild all that you've broken and now you know

[Chorus]
Every wound will shape me, every scar will build my throne
So you can throw me to the wolves
Tomorrow I will come back, leader of the whole pack
Beat me black and blue
Every wound will shape me, every scar will build my throne

"
