,name,album,artist,release date,length,popularity,lyrics
204,A View to a Kill,Decade,Duran Duran,1989-11-13,217693,57,"

[Verse 1]
Meeting you with a view to a kill
Face to face in secret places, feel the chill

Nightfall covers me, but you know the plans I'm making
Still overseas, could it be the whole Earth opening wide
A sacred why, a mystery gaping inside
A week is why, until we...

[Chorus]
Dance into the fire
That fatal kiss is all we need
Dance into the fire
To fatal sounds of broken dreams
Dance into the fire
That fatal kiss is all we need
Dance into the fire

[Verse 2]
The choice for you is the view to a kill
Between the shades assassination standing still

Earth's crystal tears, the fall of snowflakes on your body
First time in years to drench your skin in lover's rosy stain
A chance to find the phoenix for the flame
A chance to die, but can we...

[Chorus]
Dance into the fire
That fatal kiss is all we need
Dance into the fire
To fatal sounds of broken dreams
Dance into the fire
That fatal kiss is all we need
Dance into the fire

When all we see is the view to a kill

"
205,Freeway Of Love,Who's Zoomin' Who? (Expanded Edition),Aretha Franklin,1985,352093,48,"

[Verse 1]
Knew you'd be a vision in white
How'd you get your pants so tight?
Don't know what you're doing
But you must be living right, yeah
We got some places to see
I brought all the maps with me
So jump in, it ain't no sin
Take a ride in my machine

[Pre-Chorus]
City traffic's moving way too slow
Drop the pedal and go, go, go

[Chorus]
We going riding on the freeway of love
Wind's against our back
We going riding on the freeway of love
In my pink Cadillac
We going riding on the freeway of love
Wind's against our back
We riding on the freeway of love
In my pink Cadillac

[Verse 2]
Never you mind the exit signs
We got lots of time
We can't quit till we get
To the other side
With the radio playing our song
We keep rolling on
Who knows how far a car can get
Before you think about slowing, slowing down, yeah

[Pre-Chorus]
City traffic's moving way too slow
Drop the pedal and go, go, go

[Chorus]
We going riding on the freeway of love
Wind's against our back
We going riding on the freeway of love
In my pink Cadillac
We going riding on the freeway of love
Wind's against our back
We riding on the freeway of love
In my pink Cadillac

[Verse 3]
Here we go, one more time
With the wind and your fingers in my hair
Kind of think we are going for an extended throw down
So drop the top, baby, and let's cruise on into
It's Better Than Ever Street

[Pre-Chorus]
City traffic's moving way too slow
Drop the pedal and go, go, go

[Chorus]
We going riding on the freeway of love
Wind's against our back
We going riding on the freeway of love
In my pink Cadillac
We going riding on the freeway of love
Wind's against our back
We riding on the freeway of love
In my pink Cadillac

[Outro]
And what I want you to do, baby
(freeway of love) get over in the left lane
And let's merge with peace, oh, yeah
(freeway of love) take the love exit
And then make a right turn
(freeway of love) go on over to Love and Satisfaction and Joy Road
Well, ain't we riding baby
Ain't we cruising down?
Free, free, free, freeway go on out to, ow
Let's Be Good to Each Other Street
Freeway! Well
(freeway of love) see that little landmark over there
A whole lot of kisses and sweet stuff
(freeway of love) we'll be just about ow, ow, ow
And Satisfaction Road, yeah (free free free)
Satisfaction, yeah (freeway of love)
(free free free)
(freeway of love)

"
206,If You Love Somebody Set Them Free,The Dream Of The Blue Turtles,Sting,1985-01-01,256226,50,"

[Intro]
Free free set them free (oh)
Free free set them free
Free free set them free
Free free set them free

[Verse 1]
If you need somebody, call my name
If you want someone, you can do the same
If you want to keep something precious
You got to lock it up and throw away the key
If you want to hold onto your possession
Don't even think about me

[Chorus]
If you love somebody
If you love someone
If you love somebody
If you love someone set them free
(Free, free, set them free)
Set them free
(Free, free, set them free)
Set them free
(Free, free, set them free)
Set them free
(Free, free, set them free)

[Verse 2]
If it's a mirror you want
Just look into my eyes
Or a whipping boy, someone to despise
Or a prisoner in the dark
Tied up in chains you just can't see
Or a beast in a gilded cage
That's all some people ever want to be

[Chorus]
If you love somebody
If you love someone
If you love somebody
If you love someone set them free
(Free, free, set them free)
Set them free
(Free, free, set them free)
Set them free
(Free, free, set them free)
Set them free
(Free, free, set them free)

[Bridge]
You can't control an independent heart
Can't tear the one you love apart
Forever conditioned to believe
That we can't live, we can't live here
And be happy with less
So many riches, so many souls
Everything we see we want to possess

[Verse 3]
If you need somebody, call my name
If you want someone, you can do the same
If you want to keep something precious
You got to lock it up and throw away the key
If you want to hold onto your possession
Don't even think about me

[Chorus]
If you love somebody
If you love someone
If you love somebody
If you love someone set them free
(Free, free, set them free)
Set them free
(Free, free, set them free)
Set them free
(Free, free, set them free)
Set them free
(Free, free, set them free)

[Outro]
Set them free
(Free, free, set them free)
Set them free
(Free, free, set them free)
Set them free
(Free, free, set them free)
Set them free
(Free, free, set them free)
Set them free
(Free, free, set them free)
Set them free
(Free, free, set them free)

"
207,Kiss Me,They Called Him Tin Tin,Stephen Duffy,1998-01-01,233824,43,"

In my young life I have received
Callers as though they were Christmas Eve
Disappointed and I don't know why?
She gave me laughter and hope
And a sock in the eye
(A love like this is sealed with a kiss)

In my young life and I know something now
I've never tried to create a wow
Wows are few frustration more common
Now I can feel it in my soul
That's why I gave the come on

Kiss me with your mouth
Your love is better than wine
But wine is all I have
Will your love ever be mine?

Faces fall before my feet
Like blood onto a clean white sheet
When I grow old I won't forget
To innocence my only debt

Wow I feel so fresh today
Barefoot in the snow to make love in the hay
The stars are bright in the abyss
Now I can feel you in my arms
I explode inside your kiss

"
208,Everything She Wants,Make It Big,Wham!,1984-10-23,302693,63,"

[Intro]
Uh, huh-huh
Ohhh yeah
Work, work

[Verse 1]
Somebody told me
""Boy, everything she wants, is everything she sees""
I guess I must have loved you
Because I said you were the perfect girl for me, maybe
And now we're six months older
And everything you want, and everything you see
Is out of reach, not good enough
I don't know what the hell you want from me, oh

[Pre-Chorus]
Uh-huh, uh-huh, oh-oh, oh-oh
Ah-ha, ah-ha, doo doo doo
La, la, la, la-la
Uh-huh, uh-huh, oh-oh, oh-oh
Ah-ha, ah-ha, doo doo doo
La, la, la, la-la

[Chorus]
Somebody tell me, oh (Won't you tell me?)
Why I work so hard for you?
(Give you money, work to give you money)
Oh

[Verse 2]
Some people work for a living
Some people work for fun
Girl, I just work for you
They told me marriage was a give and take
Well you've shown me you can take, you've got some giving to do
And now you tell me that you're having my baby
I'll tell you that I'm happy if you want me to
But one step further, and my back will break
If my best isn't good enough
Then how can it be good enough for two?

[Pre-Chorus]
Uh-huh, uh-huh, oh-oh, oh-oh
Ah-ha, ah-ha, doo doo doo
I can't work any harder than I do (La, la, la, la-la)
Uh-huh, uh-huh, oh-oh, oh-oh
Ah-ha, ah-ha, doo doo doo
La, la, la, la-la

[Chorus]
Somebody tell me, oh (Won't you tell me?)
Why I work so hard for you?
(Give you money) All to give you money
Oh

[Instrumental]

[Bridge]
Oh!, why do, I do the things I do?
I'd tell you if I knew
My God, I don't even think that I love you (La, la, la, la-la)
(Won't you tell me?)
(Give you money, work to give you money)
Oh
Work, work
Work, work
Oh ohh, oh yeah
Tell me, tell me

[Verse 3]
How could you settle for a boy like me?
When all I could see was the end of the week
All the things we sign
And the things we buy
Ain't gonna keep us together
It's just a matter of time
My situation, never changes
Walking in, and out of that door
Like a stranger, but the wages
I give you all, you say you want more
And all I can see was the end of the week
All the things we sign
And the things we buy
Ain't gonna keep us together
Girl, it's just a matter of time

[Pre-Chorus]
La, la, la, la-la
(It's just a matter of time)
Uh-huh, uh-huh, oh-oh, oh-oh
Ah-ha, ah-ha, doo doo doo
La, la, la, la-la

[Chorus]
Somebody tell me, oh (Won't you tell me?)
Why I work so hard for you?
(Give you money) All to give you money
Oh
Somebody tell me, oh (Won't you tell me?)
Why I work so hard for you?
(Give you money) All to give you money (La, la, la, la-la)
Somebody tell me (Won't you tell me?)
Won't people tell me?
Why I do the things that I do?
(Give you money, work to give you money)
Oh

"
209,Oh Yeah,Essential,Yello,1992-01-01,186810,41,"

Oh yeah
Oh yeah
Oh yeah

The moon, beautiful
The sun, even more beautiful, ah ha ha
(Bow bow) Oh yeah (Chick chicka chicka)
(Doo, bow bow) Oh yeah (Chick chicka chicka)
(Bow bow) Oh yeah (Chick chicka chicka)

(Doo, bow bow, chick chicka chicka)
(Doo, bow bow, chick chicka chicka)
(Bow bow, chick chicka chicka)
(Doo, bow bow, chick chicka chicka)
Such a good time, a really good time
(Bow bow, chick chicka chicka)
(Bow bow, chick chicka chicka)
(Doo, bow bow, chick chicka chicka)
(Doo, bow bow, chick chicka chicka)
(Doo, bow bow, chick chicka chicka)
(Doo, bow bow, chick chicka chicka)

(Bow bow) Beautiful (Chick chicka chicka)
(Bow bow) Oh yeah (Chick chicka chicka)
(Doo, bow bow) Oh yeah (Chick chicka chicka)

(Bow bow, chick chicka chicka)
(Doo, bow bow, chick chicka chicka)
(Bow bow, chick chicka chicka)
(Doo, bow bow, chick chicka chicka)
Such a good time, a really good time
(Bow bow, chick chicka chicka)
(Doo, bow bow, chick chicka chicka)
(Doo, bow bow, chick chicka chicka)
Ahh
(Bow bow, chick chicka chicka)
(Doo, bow bow, chick chicka chicka)
(Bow bow, chick chicka chicka)
(Chicka chicka)
(Chicka chicka)
(Chick chicka chicka)
(Doo, bow bow, chick chicka chicka)
(Doo, bow bow)

The moon, beautiful
(Bow bow, chick chicka chicka) The sun, even more beautiful
Oh yeah
(Bow bow) Oh yeah
Oh yeah
Oh yeah
(Bow bow, chick chicka chicka)
(Doo, bow bow, chick chicka chicka)
(Bow bow, chick chicka chicka)

"
210,Do You Want It Right Now,Do You Want It Right Now,Siedah Garrett,2021-01-22,393999,33,"

Say oh, wow wow, say oh, night of no return
Say oh, wow wow, say oh, boy we're gonna burn

[Chorus:]
Everytime you do me
Your love penetrates right through me
It wraps all around my body
Makin' me want you more and more
Start out with a slow move
Then break out into that fast groove
No holdin' back as we cruise
Into the night of no return

[Verse 1:]
A life that's free of love's confusion
Was all the world to me
'Cause in the past my heart was ripped apart
But now to my dissatisfaction
I felt that animal attraction
So if it's love that makes ya crazy
Baby let the madness start, oh

[Chorus]

[Verse 2:]
Through any door with you I'd venture
You're every fantasy
Tonight I can't resist the pleasure
Because your love has affected me
There is no hiding from the feelin'
'Cause passion's all that I believe in
My heart is so full of conviction
I can't control this love addiction

{Chorus] (2x)

[Bridge:]
Here in the playground of the night
Holdin' back won't get you nothin'
You and me babe, we gotta step on out
Aww, come on and cross the line
Hit it

[Chorus]

"
211,Crush On You,Throwback Tunes: 80s,Various Artists,2017-10-20,271548,37,"

[Chorus]
Mickey, she's got a crush on you!
She's got a blush
She's got a crush on you!
Mickey, what are ya gonna do?
'Cause Minnie's got a crush on you!

You're the boy of her dreams!
Are you as shy as it seems?
The world thinks you're a superstar
But in her eyes you're more by far!

[Chorus]
Mickey, she's got a crush on you!
She's got a blush;
She's got a crush on you!
Mickey, what are ya gonna do?
'Cause Minnie's got a crush on you!

She thinks about you all day!
('Bout you all day)
Her smile gives her away!
(Gives her away)
She'd like to think of you, ya know
As her one and only Romeo!

[Chorus]
Mickey, she's got a crush on you!
She's got a blush;
She's got a crush on you!
Mickey, what are ya gonna do?
'Cause Minnie's got a crush on you!

Is this the start of romance?
When the two of you dance?
Minnie hopes that you like her, too!
Can't you tell how much she loves you?

[Chorus]
Mickey, she's got a crush on you!
She's got a blush;
She's got a crush on you!
Mickey, what are ya gonna do?
'Cause Minnie's got a crush on you!

Hey, Minnie, he's got a crush on you!
Too much!
He's got a crush on you!
Minnie, I hope your dreams come true!
Now Mickey's got a crush
Mickey's got a crush
Mickey's got a crush on you!

(She's got a...)
(She's got a...)
(She's got a crush on you!)

He's got a crush...
(He's got a...)
He's got a crush...
(He's got a...)
He's got a crush, he's got a crush on you!
(He's got a crush on you!)

She's got a crush...
(She's got a...)
She's got a crush...
(She's got a...)
She's got a crush, she's got a crush on you!
(She's got a crush on you!)

He's got a crush...
(He's got a...)
He's got a crush...
(He's got a...)
He's got a crush, he's got a crush on you!
(He's got a crush on you!)

"
212,In My House,Only Four You,Mary Jane Girls,1985-01-01,302200,50,"

[Verse 1]
Boy, you can just believe
I'm the only girl in your life
I'll be your sugar in the morning
And the sweet stuff you need at night
And you can just best believe
When it comes down to making love
I'll satisfy your every need
And every fantasy you think of

[Chorus]
So when you need a little peace of mind
Come on over, boy, anytime
I'll keep you happy and so satisfied
In my house, in my house
So when you need some love and tenderness
And it's me, baby, that you miss
Here's the key to unlock the door
To my house, my house
Woo-ooh (In my house)
Woo-ooh-ooh-ooh-ooh (In my house)
Woo-ooh-ooh-ooh-ooh-ooh
Ooh-ooh-ooh, ooh-ooh-ooh-ooh-ooh

[Verse 2]
Boy, anytime of the day or night
When you call me I will be there
Just call me up on the phone
When you need someone around to care
And when you feel sad and blue
You just come see me anytime
I'll kiss away all your tears
And your fears you can leave behind

[Chorus]
So when you need a little peace of mind
Come on over, boy, anytime
I'll keep you happy and so satisfied
In my house, in my house
So when you need some love and tenderness
And it's me, baby, that you miss
Here's the key to unlock the door
To my house, in my house

[Outro]
Woo-ooh (In my house)
Woo-ooh-ooh-ooh-ooh (In my house)
Woo-ooh-ooh-ooh-ooh-ooh
Ooh-ooh-ooh, ooh-ooh-ooh-ooh-ooh
Woo-ooh (In my house)
Woo-ooh-ooh-ooh-ooh (In my house)
Woo-ooh-ooh-ooh-ooh-ooh
Ooh-ooh-ooh, ooh-ooh-ooh-ooh-ooh
Woo-ooh (In my house)
Woo-ooh-ooh-ooh-ooh (In my house)
Woo-ooh-ooh-ooh-ooh-ooh
Ooh-ooh-ooh, ooh-ooh-ooh-ooh-ooh
Woo-ooh (In my house)
Woo-ooh-ooh-ooh-ooh (In my house)
Woo-ooh-ooh-ooh-ooh-ooh
Ooh-ooh-ooh, ooh-ooh-ooh-ooh-ooh

"
213,Who's Zoomin' Who?,Who's Zoomin' Who? (Expanded Edition),Aretha Franklin,1985,284506,45,"

[Intro]
Ooh, boy
Oh, yeah yeah
Oh yeah

[Verse 1]
You walked in on the sly
Scoping for love
In the crowd I caught your eye
You can't hide your stuff

[Pre-Chorus]
(You came to catch)
You thought I'd be naive and tame
(You met your match)
But I beat you at your own game, oh

[Chorus]
(Who's zooming who?)
Take another look and tell me, baby
(Who's zooming who?)
(Who's zooming who?)
(Who's zooming who?)
Now the fish jumped off the hook, didn't I, baby?
(Who's zooming who?)
Yeah

(Who's zooming who?)
Take another look and tell me, baby
(Who's zooming who?)
(Who's zooming who?)
(Who's zooming who?)
The fish jumped off the hook, baby
(Who's zooming who?)
Yeah, yeah

[Verse 2]
Guess you believed the world
Played by your rules
Here stands an experienced girl
I ain't nobody's fool, bump you

[Pre-Chorus]
(Don't speculate)
You thought you had me covered now, boy
(I've got your bait)
But you're bound to be my lover, oh

[Chorus]
(Who's zooming who?)
Take another look and tell me, baby
(Who's zooming who?)
(Who's zooming who?)
(Who's zooming who?)
Now the fish jumped off the hook, didn't I, baby?
(Who's zooming who?)
Yeah

(Who's zooming who?)
Take another look and tell me, baby
(Who's zooming who?)
(Who's zooming who?)
(Who's zooming who?)
Now the fish jumped off the hook, didn't I, baby?
(Who's zooming who?)
Yeah

[Bridge]
You think you're smooth
And you can pick and choose when the time is right
But just look behind, you'll be surprised to find
I'm gonna make you mine tonight, oh yeah

[Chorus]
(Who's zooming who?)
Take another look and tell me, baby
(Who's zooming who?)
(Who's zooming who?)
(Who's zooming who?)
Now the fish jumped off the hook, didn't I, baby?
(Who's zooming who?)
Yeah

(Who's zooming who?)
Take another look and tell me, baby
(Who's zooming who?)
(Who's zooming who?)
(Who's zooming who?)
The fish jumped off the hook, baby
(Who's zooming who?)
Yeah, yeah

(Who's zooming who?)
Take another look and tell me, baby
(Who's zooming who?)
(Who's zooming who?)
(Who's zooming who?)
The fish jumped off the hook, baby
(Who's zooming who?)
Yeah, yeah

"
214,Oh Sheila,Oh Sheila! Ready For The World's Greatest Hits,Ready For The World,1993-02-03,242000,31,"

[Intro]
Like they always say, what's good for the goose
Is always good for the gander
Oh Sheila

[Verse 1]
Oh, baby, love me right
Let me love you till we get it right
Why can't you let the others be
Cause with you is where I got to be

Oh, suga, where you been?
Hangin' out with your male friends
Listen, somebody's gonna hurt you
The way you love to keep hurting me

[Chorus]
And we sing
Oh, oh Sheila
Let me love you till the morning comes
(see the sun)
Oh, oh Sheila
You know I want to be the only one

[Verse 2]
Oh, baby, understand
That I want to be the only man
But it seems as though it's getting too hard
And I think I'll start to have my own fun

Oh, baby, it's plain to see
That you're qualified to fill your needs
You think you've pulled one over on me
Well honey, baby, just you wait and see

[Chorus]
And we sing
Oh, oh Sheila
Let me love you till the morning comes
(The sun is set)
Oh, oh Sheila
You know I want to be the only one
For her

[Bridge]
Oh, baby, it's 1 2 3
I love you, baby honestly
I want to di-dal-di-da-li
A di-da-li-da-loo

Oh, oh Sheila
Uh, uh, uh
Oh, Sheila
Oh, oh Sheila
Uh, uh, uh
Oh, Sheila

[Verse 3]
Oh, baby, love me right
Let me love you till we get it right
Oh, Why can't you let the others be
Cause with you is where I got to be, yeah

Oh, baby, understand
That I want to be the only man
You think you've pulled one over on me
Well honey, baby, just you wait and see

[Chorus]
And we sing
Oh
Oh Sheila
Oh, oh Sheila
Let me love you till the morning comes
(The sun is set)
Oh, oh Sheila
You know I want to be the only one

Oh, oh Sheila
Let me love you till the morning comes
Oh, oh Sheila
You know I want to be the only one
Here we go
Oh

"
215,Party All the Time,How Could It Be,Eddie Murphy,1985-02-05,253293,57,"

[Verse 1]
Girl, I can't understand it why you want to hurt me
After all the things I've done for you
I buy you champagne and roses put diamonds on your finger
(Diamonds on your finger)
Still, you hang out all night
What am I to do?

[Chorus 1: Eddie Murphy & Rick James]
My girl wants to party all the time
Party all the time
Party all the time
My girl wants to party all the time
Party all the time
She parties all the time

[Bridge 1: Rick James]
(Party all the time)
She likes to party all the time
(Party all the time)
(Party all the time)
She likes to party all the time
(Party all the time)

[Verse 2]
Girl, I've seen you in clubs just hanging out and dancing
You give your number to every man you see
You never come home at night because you're out romancing
I wish you bring some of your love home to me

[Chorus 2: Eddie Murphy & Rick James]
But my girl wants to party all the time
Party all the time
Party all the time
My girl wants to party all the time
Party all the time
Party all the time
My girl wants to party all the time
Party all the time
Party all the time
My girl wants to party all the time
Party all the time, yeah

[Bridge 2]
(Party, party)
She likes to party all the time
(Party, party, party, party, party)

[Outro: Rick James]
She likes to party all the time, yeah
She lets her hair down
She likes to party down
She likes to party
She likes to party down
(Party all the time)
Oh, now get down and party, yeah
(Party all the time)
(Party all the time)

"
216,Dancing On The Ceiling,Dancing On The Ceiling,Lionel Richie,1986,270720,68,"

(Cheering)
Whoo!

What is happening here
Something going on that's not quite clear
Somebody turn on the light
We're gonna have a party, it's starting tonight

Oh, what a feeling when we're dancing on the ceiling
Oh, what a feeling when we're dancing on the ceiling

The room is hot and that's good
Some of my friends came by from the neighborhood
The people starting to climb the walls
Oooh, it looks like everybody is having a ball

Oh, what a feeling when we're dancing on the ceiling
Oh, what a feeling when we're dancing on the ceiling.  Ah
Oh, oh, what a feeling when we're dancing on the ceiling
Oh, what a feeling when we're dancing on the ceiling
Come on!
Whoo!
Alright

Everybody starts to lose control when the music is right
If you see somebody hanging around, don't get uptight
The only thing we wanna do tonight
Is go round and round and turn upside down
Come on, let's get down!

(Cheering)
Hey, hey, hey, hey, hey, hey, hey, hey!
Hey, hey, hey.......(Cheering)

So come on and get loose
Don't hold back 'cause it ain't no use
Hard to keep your feet on the ground
'Cause when we like to party, we only wanna get down

Oh, what a feeling when we're dancing on the ceiling
Oh, what a feeling when we're dancing on the ceiling.  Ah
Oh, what a feeling, baby, when we're dancing on the ceiling
Oh, what a feeling when we're dancing on the ceiling.  Whoa!

Say what?
Can't stop now, just getting started
Everybody clap your hands.  (Clapping)
Come on!
Everybody let's dance!
Oh, oh, oh, oh, oh

Oh, what a feeling when we're dancing on the ceiling
Oh, what a feeling when we're dancing on the ceiling
Oh, what a feeling when we're dancing on the ceiling
Oh, what a feeling when we're dancing on the ceiling
Oh, what a feeling when we're dancing on the ceiling

"
217,Addicted To Love,Riptide,Robert Palmer,1985-01-01,363640,67,"

[Verse 1]
The lights are on, but you're not home
Your mind is not your own
Your heart sweats, your body shakes
Another kiss is what it takes

You can't sleep, you can't eat
There's no doubt, you're in deep
Your throat is tight, you can't breathe
Another kiss is all you need

[Chorus]
Whoa, you like to think that you're immune to the stuff, oh yeah
It's closer to the truth to say you can't get enough
You know you're going to have to face it, you're addicted to love

[Verse 2]
You see the signs, but you can't read
You're running at a different speed
Your heart beats in double time
Another kiss and you'll be mine

A one-track mind, you can't be saved
Oblivion is all you crave
If there's some left for you
You don't mind if you do

[Chorus]
Whoa, you like to think that you're immune to the stuff, oh yeah
It's closer to the truth to say you can't get enough
You know you're going to have to face it, you're addicted to love

[Post-Chorus]
Might as well face it, you're addicted to love
Might as well face it, you're addicted to love
Might as well face it, you're addicted to love
Might as well face it, you're addicted to love
Might as well face it, you're addicted to love

[Verse 3]
Your lights are on, but you're not home
Your will is not your own
Your heart sweats your teeth grind
Another kiss and you'll be mine

[Chorus]
Whoa, you like to think that you're immune to the stuff, oh yeah
It's closer to the truth to say you can't get enough
You know you're going to have to face it, you're addicted to love

[Outro]
Might as well face it, you're addicted to love
Might as well face it, you're addicted to love
Might as well face it, you're addicted to love
Might as well face it, you're addicted to love
Might as well face it, you're addicted to love
Might as well face it, you're addicted to love
Might as well face it, you're addicted to love
Might as well face it, you're addicted to love

"
218,Venus,True Confessions (Collector's Edition),Bananarama,1986-01-01,229164,65,"

[Verse 1]
Goddess on the mountain top
Burning like a silver flame
The summit of beauty and love
And Venus was her name

[Chorus]
She's got it
Yeah, baby, she's got it
I'm your Venus, I'm your fire
At your desire
Well, I'm your Venus, I'm your fire
At your desire

[Verse 2]
Her weapons were her crystal eyes
Making every man mad
Black as the dark night she was
Got what no one else had
Wah!

[Chorus]
She's got it
Yeah, baby, she's got it
I'm your Venus, I'm your fire
At your desire
Well, I'm your Venus, I'm your fire
At your desire

[Interlude]
(Venus)

[Chorus]
She's got it
Yeah, baby, she's got it
I'm your Venus, I'm your fire
At your desire
Well, I'm your Venus, I'm your fire
At your desire

[Verse 1]
Goddess on the mountain top
Burning like a silver flame
The summit of beauty and love
And Venus was her name
Wah!

[Chorus]
She's got it
Yeah, baby, she's got it
I'm your Venus, I'm your fire
At your desire
Well, I'm your Venus, I'm your fire
At your desire

[Interlude]
(Venus was her name)

[Outro]
Yeah, baby, she's got it
Yeah, baby, she's got it
Yeah, baby, she's got it
Yeah, baby, she's got it
Yeah, baby, she's got it
Yeah, baby, she's got it
Yeah, baby, she's got it
Yeah, baby, she's got it
Yeah, baby, she's got it
Yeah, baby, she's got it
Yeah, baby, she's got it

"
219,Papa Don't Preach,True Blue (Reissue),Madonna,1986-06-30,268533,64,"

[Verse 1]
Papa, I know you're going to be upset
'Cause I was always your little girl
But you should know by now, I'm not a baby
You always taught me right from wrong
I need your help, daddy, please be strong
I may be young at heart, but I know what I'm saying

[Pre-Chorus]
The one you warned me all about
The one you said I could do without
We're in an awful mess
And I don't mean maybe
Please

[Chorus]
Papa don't preach
I'm in trouble, deep
Papa don't preach
I've been losing sleep
But I made up my mind, I'm keeping my baby
Ooh, I'm gonna keep my baby, mmm

[Verse 2]
He says that he's going to marry me
We can raise a little family
Maybe we'll be all right, it's a sacrifice

[Pre-Chorus]
But my friends keep telling me to give it up
Saying I'm too young, I ought to live it up
What I need right now is some good advice
Please

[Chorus]
Papa don't preach
I'm in trouble, deep
Papa don't preach
I've been losing sleep
But I made up my mind, I'm keeping my baby
Ooh, I'm gonna keep my baby, ooh, ooh

[Bridge]
Daddy, daddy if you could only see
Just how good he's been treating me
You'd give us your blessing right now
'Cause we are in love
We are in love (In love), so, please

[Chorus]
Papa don't preach
I'm in trouble, deep
Papa don't preach
I've been losing sleep
But I made up my mind, I'm keeping my baby
Ooh, I'm gonna keep my baby, ooh, ooh

[Chorus]
Papa don't preach
I'm in trouble, deep
Papa don't preach
I've been losing sleep
Papa don't preach
I'm in trouble, deep
Papa don't preach
I've been losing sleep (Papa don't preach)
Oh, I'm gonna keep my baby, ooh (Papa don't preach)

[Outro]
Don't you stop loving me, daddy (Papa don't preach)
I know, I'm keeping my baby

"
220,Sledgehammer,So (Remastered),Peter Gabriel,1986-05-19,313533,63,"

[Intro]
Hey, hey, you
Tell me how have you been?

[Verse 1]
You could have a steam train
If you just lay down your tracks
You could have an aeroplane flying
If you bring your blue sky back
All you do is call me
I'll be anything you need

[Verse 2]
You could have a big dipper
Going up and down, all around the bends
You could have a bumper car, bumping
This amusement never ends

[Chorus 1]
I wanna be your sledgehammer
Why don't you call my name?
Oh, let me be your sledgehammer
This will be my testimony

[Verse 3]
Show me 'round your fruit cage
'Cause I will be your honey bee
Open up your fruit cage
Where the fruit is as sweet as can be

[Chorus 2]
I wanna be your sledgehammer
Why don't you call my name?
You'd better call the sledgehammer
Put your mind at rest
I'm going to be the sledgehammer
This can be my testimony
I'm your sledgehammer
Let there be no doubt about it

[Post-Chorus]
Sledge, sledge
Sledgehammer

[Interlude]

[Outro]
I get it right
I kicked the habit
Kicked the habit, kicked the habit
Shed my skin
Shed my skin
This is the new stuff
This is the new stuff
I go dancing in
We can go dancing in
Oh, won't you show for me?
Show for me
I will show for you
Show for you
Show for me
Show for me
Oh, I will show for you
Yeah, yeah, yeah, yeah, yeah, I do mean you
Show for me
Only you
You been coming through
Show for you
I'm gonna build that power
Build, build up that power, hey
Show for me
I've been feeding the rhythm
I've been feeding the rhythm
Show for you
Gonna feel that power, hey, build in you
Show for me
Come on, come on, help me do
Come on, come on, help me do
Show for you
Yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, you
Show for me
I've been feeding the rhythm
I've been feeding the rhythm
Show for you
It's what we're doing, doing
All day and night
Show for me
Come on, come on, help me do
Come on, come on, help me do
Show for you
Yeah, yeah, yeah, yeah, yeah, yeah, yeah, yeah, you
Show for me
I've been feeding the rhythm...

"
221,Lessons In Love,Running In The Family,Level 42,1987,246013,64,"

[Verse 1]
I'm not proud, I was wrong
And the truth is hard to take
I felt sure we had enough
But our love went overboard
Lifeboat lies lost at sea
I've been trying to reach your shore
Waves of doubt keep drowning me

[Chorus 1]
All the dreams that we were building
We never fulfilled them
Could be better, should be better
Lessons in love

[Verse 2]
For restless eyes, egos burn
And the mold is hard to break
Now we've waded in too deep
And love is overboard
Heavy hearts, token words
All the hopes I ever had
Fade like footprints in the sand

[Chorus 2]
All the homes that we were building
We never lived in
Could be better, should be better
Lessons in love
If we lose the time before us
The future will ignore us
We should use it, we could use it, yeah
Lessons in love

[Bridge]
Lost without love
Lessons in love
When will you ever learn
Lessons in love
When there's nowhere left to turn
Lessons in love
Don't let your spirit burn
Lessons in love
I'll wait 'till you return

[Chorus 1]
All the dreams that we were building
We never lived them
We could use it, we should use it, yeah (Lessons in love)
Lessons in love

[Chorus 2]
All the homes that we were building
We never lived in
Could be better, should be better
Lessons in love
If we lose the time before us
The future will ignore us
We should use it, we could use it, yeah
Lessons in love

"
