,name,album,artist,release date,length,popularity,lyrics
250,Blue Moon,Elvis At Sun,Elvis Presley,2004-06-21,162106,0,"

[Verse 1]
Blue moon
You saw me standing alone
Without a dream in my heart
Without a love of my own

[Verse 2]
Blue moon
You knew just what I was there for
You heard me saying a prayer for
Someone I really could care for

[Refrain]
Without a love of my own

[Verse 3]
Blue moon
You saw me standing alone
Without a dream in my heart
Without a love of my own

[Refrain]
Without a love of my own

[Outro]
Blue moon
Without a love of my own

"
251,Kisses Sweeter Than Wine,Kisses Sweeter Than Wine,Jimmie Rodgers,2017-03-16,133466,30,"

Dreaming of you and your eyes of blue

I've loved you forever it seems
I had longed for you dear wanted you near
You are the girl of my dreams
Although I have met you just now
I'd tell you of my love somehow
If I could but win your heart little girl
Then I would have treasures untold

The kisses you gave me in life's sweetest dreams
Are even more precious than gold
I love your sweet face and your dear smiling eyes
How often that story's been told
If I could but win your heart little girl
Then I would have treasures untold..

"
252,Tom Dooley,The EP Collection,Lonnie Donegan,1992,200826,30,"

Throughout history there have been many songs
Written about the Eternal Triangle
This next one tells the story of a Mr. Grayson
A beautiful woman, and a condemned man named Dong Dooley
When the sun rises tomorrow, Dong Dooley must hang

Hang down your head, Dong Dooley
Hang down your head and cry
Hang down your head, Dong Dooley
Poor boy, you're bound to die

I met her on the mountain, there I took her life
Met her on the mountain, stabbed her with my knife

Hang down your head, Dong Dooley
Hang down your head and cry (ah-uh-eye)
Hang down your head, Dong Dooley
Poor boy, you're bound to die

This time tomorrow reckon where I'll be
Hadn't-a been for Grayson, I'd-a been in Tennessee (well now, boy)

Hang down (your head) your head (Dooley) and cry
Hang down your head and cry (ah poor boy, ah well-ah)
Hang down (your head) your head (Dooley) and cry
Poor boy, you're bound to die (ah well now boy)

Hang down (your head) your head (Dooley) and cry
Hang down your head and cry (ah poor boy, ah well-ah)
Hang down (your head) your head (Dooley) and cry
Poor boy, you're bound to die

This time tomorrow reckon where I'll be
Down in some lonesome valley hangin' from a white oak tree

Hang down your head, Dong Dooley
Hang down your head and cry (ah-uh-eye)
Hang down your head, Dong Dooley
Poor boy, you're bound to die (ah well now boy)

Hang down your head, Dong Dooley
Hang down your head and cry (poor boy ah well uh)
Hang down your head, Dong Dooley
Poor boy, you're bound to die
Poor boy, you're bound to die
Poor boy, you're bound to die
Poor boy, you're bound to die

"
253,My Prayer,The Platters,The Platters,2008-01-01,163920,22,"

[Intro]
When the twilight is gone
And no songbirds are singing
When the twilight is gone
You come into my heart
And here in my heart you will stay
While I pray

[Verse 1]
My prayer
Is to linger with you
At the end of the day
In a dream that's divine

[Verse 2]
My prayer
Is a rapture in blue
With the world far away
And your lips close to mine

[Bridge]
Tonight
While our hearts are aglow
Oh tell me the words
That I'm longing to know

[Verse 3]
My prayer
And the answer you give
May they still be the same
For as long as we live
That you'll always be there
At the end of my prayer

"
254,Return To Me (Ritorna-Me),Essential,Dean Martin,2011-01-01,165733,29,"

Return to me
Oh my dear I am so lonely
Hurry back, hurry back, oh my love
Hurry back, I'm yours

Return to me
For my heart wants you only
Hurry home, hurry home, won't you please
Hurry home to my heart?

My darling
If I've hurt you I'm sorry
Forgive me
And please say you are mine

Return to me
Please come back bella mia
Hurry back, hurry home to my arms
To my lips and my heart

Ritorna me
Cara mia ti amo
Solo tu, solo tu, solo tu
Solo tu, mi amor

"
255,Diana,Put Your Head On My Shoulder: The Very Best Of Paul Anka,Paul Anka,2000-10-03,138360,47,"

[Verse 1]
I'm so young and you're so old
This, my darling, I've been told
I don't care just what they say
'Cause forever I will pray
You and I will be as free
As the birds up in the trees

[Hook]
Oh, please stay by me, Diana

[Verse 2]
Thrills I get when you hold me close
Oh, my darling, you're the most
I love you but do you love me?
Oh, Diana, can't you see?
I love you with all my heart
And I hope we will never part

[Hook]
Oh, please stay with me, Diana

[Bridge]
Oh, my darlin', oh, my lover
Tell me that there is no other
I love you with my heart
Oh-oh, oh-oh, oh-oh-oh-oh-oh-oh-oh

[Verse 3]
Only you can-a take my heart
Only you can-a tear it apart
When you hold me in your loving arms
I can feel you givin' all your charms
Hold me, darling, hold me tight
Squeeze me baby with all your might

[Hook]
Oh, please stay with me, Diana

[Outro]
Oh, please, Diana
Oh, please, Diana
Oh, please, Diana

"
256,The Story of My Life,30th Anniversary Collection,michael holliday,1994-02-14,135826,38,"

Someday I'm goin' to write
The story of my life!
I'll tell about the night we met
And how my heart can't forget
The way you smiled at me!

I like'd the world to know
The story of my life –
The moment when your lips met mine
And that first exciting time
I held you close to me!

The sorrow in our love was breakin' up
The mem'ry of a broken heart –
An' later on, the joy of makin' up
Never, never more to part!

There's one thing left to do
Before my story's through
I've got to take you for my wife –
So the story of my life
Can start and end with you!

The sorrow in our love was breakin' up
The mem'ry of a broken heart –
An' later on, the joy of makin' up
Never, never more to part!

There's one thing left to do
Before my story's through
I've got to take you for my wife –
So the story of my life
Can start and end
Can start and end
Can start and end with you!

"
257,Sugar Moon,Backline Volume 57,Various Artists,2009-12-04,116146,0,"

[MORGAN (spoken)]
One summer day in Frog Creek, Pennsylvania, a mysterious tree house appeared in the woods...

[ANNIE (spoken)]
Jack, hurry up! Come on!

[JACK (spoken)]
Just a second. Sugar maple...

[MORGAN (sung)]
On a day just like any other

[ANNIE]
What're you doing?

[JACK]
Making notes. Rough bark...

[MORGAN]
In the woods not very far from home

[ANNIE]
Jack! I'm a monster!

[JACK]
Star-shaped leaves...

[MORGAN]
As they walk, a sister and brother...

[ANNIE]
Grrrrrr!!!

[JACK]
Annie, cut it out!

[ANNIE]
Oh, come on, Jack! Play with me!

[MORGAN]
Argue

[JACK]
No! I'm too old to play pretend

[ANNIE]
No you're not!

[JACK]
Yes I am!

[ANNIE]
Are not!

[JACK]
Am too!

[MORGAN]
But today what they say doesn't matter

[ANNIE]
Jack, it's not pretend! I'm a monster!

[MORGAN]
For today in the woods they're not alone

[ANNIE]
Jack, look!

[JACK]
Annie, stop!

[MORGAN]
Today at the top of a ladder

[ANNIE]
No, really! Look!

[JACK]
Where?

[ANNIE]
Over there!

[JACK]
Oh, man!

[MORGAN]
There's a magic place where wishes can come true

How far can you see

[ANNIE]
I'm climbing up!

[JACK]
Annie, don't! We don't know who it belongs to!

[MORGAN]
From the top of a tree?

[JACK]
Annie!

[ANNIE]
Oh, wow!

[JACK]
What?

[MORGAN]
So many places to go

[ANNIE]
It's full of books!

[JACK]
Really?

[ANNIE]
Yes! Look!

[MORGAN]
When you venture outside your window

[ANNIE]
Books about knights! Ninjas! And...oh, wow!

[JACK]
What?

[ANNIE]
Dinosaurs!

[JACK]
Hold on, I'm coming up!

[ANNIE (sung)
Books about faraway places
Pictures of wondrous sights to see

[MORGAN]
To go there, all that it takes is wishing

[ANNIE (spoken)]
See?

[MORGAN]
A wish to have an adventure

[JACK]
Oh, man!

[MORGAN]
A wish from the top of a tree

[ANNIE]
Oh, wow!

[MORGAN]
A wish to be there -- and then you're flying

[JACK]
I've never seen so many books in my life!

[MORGAN]
How far can you see

[JACK]
Look at that! Polar bears!

[ANNIE]
Awwww...

[MORGAN]
From the top of a tree?

[ANNIE]
And look at this one! It's all about pirates!

[JACK]
Let me see that!

[MORGAN]
So many places to go

[JACK]
Pyramids!

[ANNIE]
Pilgrims!

[JACK]
Planets!

[MORGAN]
When you venture outside your window

[JACK]
Prehistoric pterodactyls!

[ANNIE]
What?

[JACK]
Dinosaurs!

[ANNIE]
Oh, right

[JACK]
Oh, man. This is amazing. I really wish we could go there...

(The Tree House spins)

[JACK and ANNIE]
AIEEEEEEE!!!

[ANNIE]
What happened?

[JACK]
I...I don't know

[ANNIE]
Where are we?

[JACK]
It...it looks like the picture in the book

[ANNIE]
Yeah, *exactly* like it

[JACK]
There's the palm tree...

[ANNIE]
There's the volcano...

[JACK and ANNIE]
AND THERE'S THE DINOSAURS!!!

[ANNIE]
Let's go!

[JACK]
Annie, wait!

[ANNIE]
Come on, I want to pet a dinosaur!

[JACK]
How're we going to get home?

[ANNIE]
We can worry about that later! Come on!

[JACK]
Annie, wait! I'm coming!

[MORGAN (spoken)]
That day, Jack and Annie discovered that the Tree House is magic -- and later they found out that it belongs to me, Morgan le Fay, of Camelot. Since that first day in the woods, they have had many wondrous adventures...and we have become friends...

[ANNIE]
Morgan! Hi!

[MORGAN]
Welcome back! Did you have fun?

[JACK]
Yep. We did

[ANNIE]
And look what we brought you!

[JACK]
It's a mango! From a rainforest!

[ANNIE]
And a moonstone! From a real ninja!

[JACK]
And look! A mammoth bone from the Ice Age!

[ANNIE]
This is the best summer we've ever had!

[JACK and ANNIE (sung)]
We saw dinosaurs before dark

[JACK]
A knight at dawn

[ANNIE]
We only had to make a wish

[JACK]
And whoosh! We were gone!
To visit mummies in the morning

[ANNIE]
Sail with pirates past noon

[JACK and ANNIE]
We're going out for a minute, Mom
We'll be home soon!

[JACK]
After a night of ninjas
Back in old Japan

[ANNIE]
Oh, wow!

[JACK]
Oh, man!

[ANNIE]
Or an afternoon on the Amazon

[JACK]
With crocodiles and monkeys and a big python!

[ANNIE]
Yikes!

[JACK]
We might set out through the ice and snow

[ANNIE]
To see the sun set on a sabertooth
A million years ago

[JACK and ANNIE]
Or maybe even travel
Far above the world we know
Arrive at midnight on the moon
And watch the earth revolve below!

In the Tree House there's no limit
If we wish it when we're in it
And the magic starts to spin it
There's no limit, just no limit
There's no limit to the places we can go!

[MORGAN (sung)]
How far can you see

[ANNIE]
My brother and me

[JACK]
My sister and me

[MORGAN]
From the top of a tree?

[ANNIE]
From the top of a tree?

[JACK]
From the top of a tree?

[MORGAN]
So many places to go

[ANNIE]
So many places to go

[JACK]
So many places to go

[MORGAN, JACK, and ANNIE]
When you venture outside your window

[JACK (spoken)]
Oh, man! Remember riding the dolphins?

[ANNIE (spoken)]
Yeah! And visiting the tigers, and the kangaroos...

[JACK]
And the gorillas!

[ANNIE]
Awwww...I loved the gorillas!

[JACK]
Sailing on the Titanic!

[ANNIE]
That was really scary

[JACK]
The ghost town was scary, too

[ANNIE]
Yeah, and the twister, and the earthquake, and the volcano...

[JACK]
Yep. All scary

[ANNIE]
It was fun meeting Shakespeare, tough. And George Washington

[JACK]
And the pilgrims. And the Dragon King

[ANNIE]
And Clara Barton. And King Arthur

[MORGAN]
How far can you see

[JACK]
Yeah. King Arthur

[MORGAN]
From the top of a tree?

[ANNIE]
What was the very most fun for you?

[MORGAN]
So many places to go

[JACK]
Mmmm... I think I'd have to say Hawaii

[ANNIE]
Yeah, Hawaii was great

[MORGAN]
When you venture outside your window

[ANNIE]
We sure have been to a lot of places

[JACK]
Yep. I can't wait to find out where we'll go next...

"
258,The Little Shoemaker,Downtown - The Best of Petula Clark,Petula Clark,1996-01-01,136906,20,"

In the shoemaker's shop
This refrain would never stop
As he tapped away
Working all the day

At his bench there was he
Just as busy as a bee
Little time to lose
With the boots and shoes

But his heart went pop
Inside the little shop
When a lovely girl
Set him all a whirl

She had come to choose
Some pretty dancing shoes
And he heard her say
In her charming way

""Shoes to set my feet a-dancing, dancing
Dancing, dancing all the day
Shoes to set my feet a-dancing, dancing
Dancing all my cares away.""

Then he tapped and he stitched
For his fingers were bewitched
And he sewed a dream
Into every seam

Making shoes, oh so neat
Just like magic on her feet
And he hoped she'd know
That he loved her so

But she danced, danced, danced
As tho' she were entranced
Like a spinning top
All around the shop

On her dainty feet
She whirled into the street
And he heard her say
As she danced away

""Shoes to set my feet a-dancing, dancing
Dancing, dancing all the day
""Shoes to set my feet a-dancing, dancing
Dancing all my cares away.""

"
259,Be Bop a Lula,Saga All Stars: Be Bop a Lula / 1956,Gene Vincent,2007-08-20,156493,52,"

[Chorus]
Well be-bop-a-lula, she's my baby
Be-bop-a-lula, I don't mean maybe
Be-bop-a-lula, she's my baby
Be-bop-a-lula, I don't mean maybe
Be-bop-a-lula, she's my baby doll
My baby doll, my baby doll

[Verse 1]
Well she's the girl in the red blue jeans
She's the queen of all the teens
She's the woman that I know
She's the woman that loves me so

[Chorus]
Say, be-bop-a-lula, she's my baby
Be-bop-a-lula, I don't mean maybe
Be-bop-a-lula, she's my baby doll
My baby doll, my baby doll
Let's rock!

[Guitar Solo]

[Verse 2]
Well she's the woman that's got that beat
She's the woman with the flying feet
She's the one that walks around the store
She's the one that gives more, more, more, more

[Chorus]
Be-bop-a-lula, she's my baby
Be-bop-a-lula, I don't mean maybe
Be-bop-a-lula, she's my baby doll
My baby doll, my baby doll
Let's rock again now!

[Guitar Solo]

[Chorus]
Well, be-bop-a-lula, she's my baby
Be-bop-a-lula, I don't mean maybe
Well, be-bop-a-lula, she's my baby
Be-bop-a-lula, I don't mean maybe
Be-bop-a-lula, she's my baby doll
My baby doll, my baby doll

"
