,name,album,artist,release date,length,popularity,lyrics
60,2 Legit 2 Quit,Too Legit To Quit,MC Hammer,1991-01-01,333624,49,"

[Intro]
Too legit, too legit to quit
Too legit, too legit to quit
Too legit, too legit to quit
Too legit, too legit to quit

[Verse 1]
Sweat runnin' all over my chest (Chest)
I don't quit, no, I just press
Harder (Yeah) than I ever did before
Going for the dreams that I have in store
In my mind (Mind), and I know that I'm makin' it
I gotta get mine and nobody's takin' it away (Nah)
'Cause Hammer don't play that
You try to get mine, boy, you better step back
Freeze (Freeze), 'cause you don't want none
I hustle for my muscle and you look weak, son (Real weak)
Yeah, I'm goin' for all that I can get
Kickin' it at the top 'cause I'm too legit to quit (Sing!)

[Chorus]
Too legit, too legit to quit (Hey, hey)
Too legit, too legit to quit (Hey, hey)
Too legit, too legit to quit (Too legit)
Too legit

[Verse 2]
When I feel high post, don't you play me close
I dig 'em, smack, I'll get you back, and I'll hit with a dose
Of Oaktown power
And chargin' by the hour
I'm shakin' like a quake and funks get devoured
I choose to abuse, misuse, and confuse
Competitors who think that they're makin' up all the rules
Fools in the game, lame and insane
It's a shame I gotta do this but I remain the same
Unchanged, gettin' better never known as a sweater
Kickin' it at the top because I got myself together
So roll with a guy who's physical and fit
Knows the time, and too legit to quit (Sing)

[Chorus]
Too legit, too legit to quit (Hey, hey)
Too legit, too legit to quit (Hey, hey)
Too legit, too legit to quit (Too legit)
Too legit, too legit to quit
Too legit, too legit to quit (Hey, hey)
Too legit, too legit to quit (Hey, hey)
Too legit, too legit to quit (Too legit)
Too legit, too legit to quit

[Verse 3]
Step to the rhythm of a sho-nuff winner (Winner)
I been here before, yo, I ain't no beginner (Word)
But I been new, tried and true
Survival of the fittest, yo, it brought me through
My crew (Talk), we're ready to strike
Trained for the mission, so believe the hype
And sweat it (Sweat it)
'Cause you're gonna regret it
The day that you dissed us
You'll wish you never met us
You remind me of a real short story
One hit record and you start to bore me (One record)
Get ready 'cause this is it
Your crew is through, and we too legit to quit (Sing)

[Chorus]
Too legit, too legit to quit (Hey, hey)
Too legit, too legit to quit (Hey, hey)
Too legit, too legit to quit (Too legit)
Too legit, too legit to quit
Too legit, too legit to quit
Too legit, too legit to quit
Too legit, too legit to quit
Too legit, too legit to quit

[Bridge]
Get buck, get buck
Get buck, get buck, get buck
Get buck, get buck
Get buck, get buck, get buck
Get buck, get buck
Get buck, get buck, get buck
Get buck, get buck
Get buck, get buck, get buck

[Verse 4]
My people, we don't know defeat
We crush the strong and percolate the weak
Daily (Everyday), we make our move
To improve our groove because we love to rule
Where we lay, yo (Yo!), work and play
We started at the bottom, now we're leading the way
And, yay, I'm havin a fit
Kickin' it at the top because I'm too legit to quit (Sing!)

[Chorus]
Too legit, too legit to quit (Hey, hey)
Too legit, too legit to quit (Hey, legit)
Too legit, too legit to quit (To quit, too legit)
Too legit, too legit to quit (To quit, we're rollin' out)
Too legit, too legit to quit (We're rollin' out, we're rollin' out)
Too legit, too legit to quit (We're rollin' out, please don't tell)
Too legit, too legit to quit (Please don't tell, in the town)
Too legit, too legit to quit (In the town, don't burn it up)
Too legit, too legit to quit (Don't burn it up, don't burn it up)
Too legit, too legit to quit (Don't burn it up, too legit)
Too legit, too legit to quit (Too quit, too legit)
Too legit, too legit to quit (To quit, we're rollin' out)

[Break]
Hey, hey
Hey
Too legit

[Chorus]
Too legit, too legit to quit (Hey, hey)
Too legit, too legit to quit (Hey, hey)
Too legit, too legit to quit (Too legit)
Too legit, too legit to quit
Too legit, too legit to quit (Hey, hey)
Too legit, too legit to quit (Hey, hey)
Too legit, too legit to quit (Too legit)
Too legit, too legit to quit
Too legit, too legit to quit (Hey, hey)
Too legit, too legit to quit (Hey, hey)
Too legit, too legit to quit (Too legit)
Too legit, too legit to quit

[Outro]
Hey, hey
Hey
Too legit, too legit to quit (Too legit)
Too legit
Too legit, too legit to quit (Hey, hey)
Hey, hey
Too legit

"
61,Emotions,Emotions,Mariah Carey,1991-09-17,248093,61,"

[Chorus]
You've got me feeling emotions
Deeper than I've ever dreamed of
You've got me feeling emotions
Higher than the heavens above

[Verse 1]
I feel good
I feel nice
I've never felt so
Satisfied
I'm in love
I'm alive
Intoxicated
Flying high
It feels like a dream
When you touch me tenderly
I don't know if it's real
But I like the way I feel
Inside

[Chorus]
You've got me feeling emotions
Deeper than I've ever dreamed of
You've got me feeling emotions
Higher than the heavens above

[Verse 2]
In the morning
When I rise
You are the first thing
On my mind
And in the middle
Of the night
I feel your heartbeat
Next to mine
It feels like a dream
When you love me tenderly
I don't know if you're for real
But I like the way I feel
Inside

[Chorus]
You've got me feeling emotions
Deeper than I've ever dreamed of
You've got me feeling emotions
Higher than the heavens above
You've got me feeling emotions
Deeper than I've ever dreamed of
You've got me feeling emotions
Higher than the heavens above

[Bridge]
You know the way to make me lose control
When you're looking into my eyes
You make me feel so
High

[Chorus]
You've got me feeling emotions
Deeper than I've ever dreamed of
You've got me feeling emotions
Higher than the heavens above
You've got me feeling emotions
Deeper than I've ever dreamed of
You've got me feeling emotions
Higher than the heavens above

"
62,Motownphilly,Cooleyhighharmony (Bonus Tracks Version),Boyz II Men,1991-04-30,235226,58,"

[Intro: All]
Boyz II Men
Boyz II Men
Boyz II Men
Boyz II Men

[Chorus: All]
Motownphilly back again
Doin' a little east coast swing
Boyz II Men going off
Not too hard, not too soft

[Verse 1: Nathan & Mike]
It's long overdue but now
Philly is slammin'
Boyz II Men, ABC, BBD
The east coast family
Never skipped a beat (nah)
While cooling on South street
Jet black Benz, plenty of friends
And all the Philly steaks you can eat

[Verse 2: Wanya & (Shawn)]
Back in school
We used to dream about this every day
Could it really happen?
Or do dreams just fade away?
Then we started singing and
They said it sounds smooth
And we started a group and here we are
Kickin' it just for you

[Chorus: All]
Motownphilly back again
Doin' a little east coast swing
Boyz II Men going off
Not too hard, not too soft

[Interlude: Mike]
Boyz—Boyz
Yo, these four new jacks is real
Smooth on the harmony tip
Nate, Mike, Shawn, and Wan
You know the mentality
Keep flippin' the gift

[Verse 3: Shawn & Nathan]
The spotlight is on us now, watch us do this
Da da, daaa da da, da da da da da da
Live and direct from Phillytown
Rap and hype and we can get down
We are ready to roll
So now the world will know that we were

[Verse 4: Wanya & All]
Back in school we used to dream about this everyday
Could it really happen? Or do dreams fade away?
Then we started singing, and they said it sounds smooth
So we started a group and here we are kickin' it just for you, oh, oh

[Chorus: All]
Motownphilly back again
Doin' a little east coast swing
Boyz II Men going off
Not too hard, not too soft

[Bridge: All]
Boyz II Men, Boyz II Men, Boyz II Men
Boyz II Men, Boyz II Men, Boyz II Men
Then we started singing them
They said it sounded smooth

[Verse 5: Michael Bivins]
Now check this out, one day back in Philly
Four guys wanted to sing
They came up to me, I said, ""Well, what's your name?
(Boyz II Men!) Hey, you know what I'm sayin'?""
Then I said, ""Alright fellas
Well, let me see what you can do""
And then, a smile when that Wanya said
""Yo Mike, check this out, see if this one moves you""

[Interlude: All]
Doom doom doom da da, doom doom doom da da
Da di da di da da, da da, daa daa oh
Doom doom doom da da, doom doom doom da da
Da di da di da da, da da, daa daa oh

[Chorus: All]
Motownphilly's back again
Doin' a little east coast swing
Boyz II Men going off
Not too hard, not too soft

[Outro: All]
Boyz II Men
Boyz II Men
Boyz II Men
Boyz II Men
Boyz, Boyz, Boyz
Boyz II Men
ABC, BBD

"
63,Jam,Dangerous,Michael Jackson,1991-11-13,338173,57,"

[Verse 1]
Nation to nation, all the world must come together
Face the problems that we see then maybe somehow we can work it out
I asked my neighbor for a favor, she said later
What has come of all the people, have we lost love of what it's about?
I have to find my peace cause no one seems to let me be
False prophets cry of doom, what are the possibilities?
I told my brother there'll be problems, times and tears for fears
But we must live each day like it's the last
Go with it, go with it

[Chorus]
Jam
It ain’t, It ain’t too much stuff
It ain’t too much
It ain’t too much for me to
Jam
It ain't
It ain’t too much stuff
It ain’t, don't you
It ain’t too much for me to
Jam

[Verse 2]
The world keeps changing, rearranging minds and thoughts
Predictions fly of doom, the baby boom has come of age, we'll work it out
I told my brothers don't you ask me for no favors
I'm conditioned by the system, don't you talk to me, don't scream and shout
She prays to God, to Buddha, then she sings a Talmud song
Confusions contradict the self, do we know right from wrong?
I just want you to recognize me in the temple
You can't hurt me, I found peace within myself
Go with it, go with it

[Chorus]
Jam
It ain't
It ain't too much stuff
It ain't too much
It ain't too much for me to
Jam
It ain't
It ain't too much stuff
It ain't
Don't you
It ain't too much for me to
Jam
It ain't too much stuff
It ain't too much
It ain't too much for me to
Jam
It ain't
It ain't too much stuff
It ain't
Don't you
It ain't too much for me to
Jam

[Verse 3: Heavy D]
Jam, jam, here comes the man
Hot damn, the big boy stands with an upper hand
Makin' funky tracks with my man Michael Jackson
Smooth criminal, that's the man cause Mike's so relaxed
Mingle, mingle, jingle in the jungle
Bum rushed the door, 3 and 4's in a bundle
Execute the plan, first I cooled it like a fan
Got with Janet, then with Guy, now with Michael
Cause it aren’t too hard to

[Chorus]
Jam
It ain't
It ain't too much stuff
It ain't too much
It ain't too much for me to
Jam
Get on it
It ain't too much stuff
It ain't
Don't stop
It ain't too much for me to
Jam
It ain't
It ain't too much stuff
It ain't
Don't you
It ain't too much for me to (Hoo-hoo!)
Jam
It ain't (Hoo-hoo!)
It ain't too much stuff
It ain't
Don't you (Hoo-hoo!)
It ain't too much for me to
Jam (Hoo!)

[Bridge]
It ain't too hard for me to jam
It ain't too hard for me to jam
It ain't too hard for me to jam (Chh, chh, chh!)
It ain't too hard for me to jam
It ain't too hard for me to jam (Chh, chh, chh!)
It ain't too hard for me to jam
It ain't too hard for me to jam, it ain't too hard for me to jam, it ain't too hard for me to jam (Get down, hoo!)
Ooh!
Chh!
Chh!
Chh!
Chh!
Chh!
Chh!
Ooh!
Get on it

[Chorus]
Jam
It ain't
It ain't too much stuff
It ain't
Don't you
It ain't too much for me to
Jam
Uh-huh
It ain't too much stuff
It ain't too much
It ain't too much for me to
Jam (Get on it)
Uh-huh (Get on it)
It ain't too much stuff (Hee-hee!)
It ain't too much
It ain't too much for me to
Jam
Too much
It ain't too much stuff
It ain't
Don't you
It ain't too much for me to
Jam

[Outro]
Get on it
Get on it
Give it, baby
Give it to me
Come on
You really give it to me
Got to give it
You just want to give it

"
64,No Coke,Hello Afrika,Dr. Alban,1991-02-18,401666,44,"

[Intro:]
All massive hold tight
Cause when I come, I come rough
Inna reggae raggamuffin business
Come!

Hip-Hop Reggae inna Dancehall style
Hip-Hop Reggae inna Dancehall style
Hip-Hop Reggae inna Dancehall style
Hip-Hop Reggae inna Dancehall style
Hip-Hop Reggae inna Dancehall style
Hip-Hop Reggae inna Dancehall style
Hip-Hop Reggae inna Dancehall style
Hip-Hop Reggae inna Dancehall style
Dis say Dr. Alban tellin' everybody

[Verse 1]
2 o'clock on a Friday mornin'
Come a gun man, come a knife man
Knife of a bouncer mash of the cars
On the run come a Kings Street
There he was arrested and tested
And the drugs he had in him, he confessed it
Mi callin' on the youth in this country
Whole heap of boys and whole heap of girls
Drug abuse is a dangerous thing
Stay out of drugs and stop the violence
Inna dis hard time you have abuse the drugs
Listen what 'ya say and hear my point of view
Too much drugs you can go mental
Dis say Dr. Alban tellin' everybody
We no want no coke, no heroin
No hasch-hasch, no amphetamine

[Chorus]
Cocaine will blow your brain
And ecstasy will mush your life!
Cocaine will blow your brain
And ecstasy will mush your life!

[Verse 2]
Drug pushing is a serious thing
One time, two time they make a million
Take all the money a run a foreign country
Build a big house, buy a big limousine
Das why I man come so you for do the right thing
Das why Jah Jah send me to tell them the truth
Cause is a disgrace to the human race
Some are flyin' very high and some are flyin' very low
Could not differentiate what is right from wrong
We no want no coke, no heroin
No hasch-hasch, no amphetamine
No marijuana planted inna mi yard

[Chorus]
Cocaine will blow your brain
And ecstasy will mush your life!
Cocaine will blow your brain
And ecstasy will mush your life!

[Verse 3]
Mi have one friend, them a call him Denniz Pop
Him have a little son, them a call him Daniel
He live a two room inna Stockholm City
One colour TV, two stereo
He's DJ producer of higher quality
He no deal with booze and abuse of drug
That's why mi give him thanks
And praise Jah Jah know
We play a heavy riddim inna dancehall style
Hip Hop, Reggae, Soul, Funk and Blues
Why crack in the mornin', crack in the evening
Crack in the night and crack non stop
We don't want no coke, no heroin

[Chorus]
Cocaine will blow your brain
And ecstasy will mush your life!
Cocaine will blow your brain
And ecstasy will mush your life!

[Outro]
Don't give me no coke, don't give me no coke
Don't give me no coke, coke
Don't give me no coke, don't give me no coke
Don't give me no coke, mi do not want it

Don't give me no hasch, don't give me no hasch
Don't give me no hasch, hasch
Don't give me no hasch, don't give me no hasch
Don't give me no hasch, mi do not want it

Don't give me no shit, don't give me no shit
Don't give me no shit, shit
Don't give me no shit, don't give me no shit
Don't give me no shit, mi do not want it

Don't give me no coke, don't give me no coke
Don't give me no coke, coke
Don't give me no coke, don't give me no coke
Don't give me no coke, mi do not want it

"
65,Gypsy Woman (She's Homeless) - Basement Boy Strip To The Bone Mix,Surprise,Crystal Waters,1991-01-01,451826,62,"

She wakes up early every morning
Just to do her hair now
Because she cares yeah

Her day oh wouldn't be right
Without her make up
She's never had a make up

She's just like you and me
But she's homeless, she's homeless
As she stands there singing for money

La da dee la dee da
La da dee la dee da
La da dee la dee da
La da dee la dee da
La da dee la dee da
La da dee la dee da

In my sleep I see her begging
Preaching please
Although her body is not mine
I ask now why God why

She's just like you and me
But she's homeless, she's homeless
As she stands there singing for money

La da dee la dee da
La da dee la dee da
La da dee la dee da
La da dee la dee da
La da dee la dee da
La da dee la dee da

La da dee la dee da
La da dee la dee da
La da dee la dee da
La da dee la dee da

She's just like you and me
As she stands there singing for money

La da dee la dee da
La da dee la dee da
La da dee la dee da
La da dee la dee da
La da dee la dee da
La da dee la dee da

La da dee la dee da
La da dee la dee da
La da dee la dee da
La da dee la dee da
La da dee la dee da
La da dee la dee da

Ooh
Ooh
Ooh
Ooh

La da dee la dee da
La da dee la dee da
La da dee la dee da
La da dee la dee da
La da dee la dee da
La da dee la dee da
La da dee la dee da
La da dee la dee da

"
66,Playing With Knives [Quadrant Mix},Playing With Knives [Quadrant Mix],Bizarre Inc,1991,407213,42,"

Crazy Dave is legend

"
67,Charly (Alley Cat Mix),Charly,The Prodigy,1991,326386,0,"

Charly says
Always tell your mummy before you go off somewhere
Charly says
Always tell your mummy before you go off somewhere
Charly says
Always tell your mummy before you go off somewhere

"
68,Treat 'Em Right,The One,Chubb Rock,1991-05-10,283306,47,"

[Verse One]
Nineteen ninety, Chubb Rock jumps up on the scene
With a lean and a pocket full of green
The green doesn't symbolize I made it on the top
But Robocop last year was a shock
The tone of the Popeye cut shook your butt
Kids are screaming; the media says, ""What...
Kind of music is this for you to dance to?""
The man with the plan and the man demands you
Leave the smack and the crack for the wack
Throw the vial in the Nile; keep a smile like that
Leave the knife and the gun in the store
And ignore temptation, sent by the nation
Racial gain causes pain; need a new rep
In your hearts and minds never forget Yusef
Hawkins, and when you're walking, you don't just run
Black on black; remember that; it's important
Anyway the struggle is won, brings forth the fun
No hatred; the summer's almost done
No time for sleep, jump in your Jeep
And pump up the funky beat a whole week
Beeper goes off, yo, smash it and trash it
You're too young to be plumped in a casket
Just get your boys and bring the noise
And just swing it, and party people, sing it

[Chorus]
Treat me right, I'll treat you good

[Verse Two]
Kids in the crib want dibs on the big man
""Can he come out? Can he come out and slam a jam?
I'm his number one fan, yes I am""
All these kids realize that I'm the man
Six foot three and maybe a quarter of an inch bigger
Than last year, but still a unique figure
Rob Swinger, Doc No, Dinky, and Hot Dog know
That I'm a man who was born to have a mic on
Next to me at all times, ready to kick a rhyme
That will keep me out of financial bind
That's why when it comes to fans, I'm never mean
Kids on St. James between Gates and Greene
Always says hello, cause I'm a modest fellow
Never try to play a superstar, that's hollow
Cause if these kids don't go buy our records
We'll be has-beens, and plus naked
So we owe them, so pull out your pen
Sign an autograph, you might make a new friend
So just get your boys and bring the noise and just swing it
And party people in the house, sing it

[Chorus]

[Verse Three]
Party people in the house, listen up
I'm the man with the plan and the band rips it up
Peace to Howie Tee, good lookin', gee
Swinger, Hot Dog, Doc No, Bud, Ed Lover, Dinky
Fish and chips with the hippy hippy hips
Before the tune ends, give me some lips (ah!)
Sanity Crystal, my niece
And Lady Kazam, my homegirl, peace
And leave the guns and have fun; out!
And oh yeah, sing it

[Chorus]

[Instrumental Break]

[Verse Four]
Well, coming back
To nineteen ninety, Chubb Rock jumps up on the scene
With a lean and a hardcore dream
The dream wasn't crafted to be pornographic
Decency started from the crib, plus kids
Don't need to hear all of that on the rap
The strength of my vibe placed Chubbs on the map
Cause authority, seniority goes far
My staff gives autographs plus gives nuff laughs
Read my mic, heed my sight, I'll definitely lead you right
Just treat me right, peace!

[Outro]
Treat me right
Treat me right
Treat me right

"
69,Burning - Vibe Mix,Burning,MK,1991-01-01,350807,39,"

[Hook/Chorus]
Burning, burning for you
Burning, burning for you
Burning, burning for you
Burning, burning for you

[Verse 1]
My body's burning for you, wanting and waiting for more Give me! Only you can give me
I'm wanting more
You make me beg for more
Caress me!
Your touch is sending me, bringing me down to reality!

[Hook/Chorus]
Burning, burning for you
Burning, burning for you
Burning, burning for you
Burning, burning for you

[Verse 2]
I need you to have, need to hold you, gotta have you in my arms tonight
Can I hold you? Squeeze you?
I need to feel you next to me
Move me!
Baby, can you move me? Take control of my body

[Hook/Chorus]
Burning, burning for you
Burning, burning for you
Burning, burning for you

[Verse 3]
I feel your body moving into the rhythms beat
Moving! Your body's moving
You're wanting more?
Only I can give you more
Waiting!
Anticipating me, bringing me down to reality

[Hook/Chorus]
Burning, burning for you
Burning, burning for you
Burning, burning for you
Burning, burning for you
Burning, burning for you 

[Verse 1 Repeat]
My body's burning for you, wanting and waiting for more Give me! Only you can give me!
I'm wanting more
You make me beg for more
Caress me!
Your touch is sending me, bringing me down to reality

[Hook/Chorus]
Burning, burning for you
Burning, burning for you
Burning, burning for you
Burning, burning for you
Burning, burning for you
Burning, burning for you
Burning, burning for you
Burning, burning for you
Burning, burning for you

"
70,Is It Good To You,Peaceful Journey,Heavy D & The Boyz,1991-01-01,292226,47,"

[Heavy D - intro]
Alright
This one goes out to all the lovers in the house, knowI'msayin?
I'm gonna express my feelings right about now
On the way I like to do things
T-R, bring it in

[Chorus -sung]
Is it good to you - I like it
Is it good to you - Ooh I like it
Is it good to you - I like it
Is it good to you - Ooohooh boy

[Heavy D]
How would you feel if I worked you down?
Made your head spin like a merry-go-round
Take control like Charles In Charge
I really can't wait, let's stay in the garage
Oops, let me run as I get the whipped cream
Can't have ice cream without whipped cream
Plus an ice cube, to make you swing
My main man did it, eh do the right thing
C'mon let me tickle you in all the right places
Keep my eyes open while I watch ya make faces
Feelin quite dandy, comfortable and cozy
Let me draw the curtains cos my neighbours are nosey
So make a little room, here comes big daddy
Big like a truck, satisfyin like a Caddy
Many will call but the chosen are few
And all I wanna know, is it good to you?

[Chorus - sung, (Heavy D)]
Is it good to you - I like it
Is it good to you - Ooh I like it (Is it good to you)
Is it good to you - I like it
Is it good to you - Ooohooh boy

[Heavy D]
Make a move, make a move, my lollipop cutie
Lay down on the cover, let the Lover do his duty
It looks like rain, but rain doesn't matter
We can take time, hold hands and chit-chatter
And what about love? Love's a possibility
But let's make sure we share the same mentality
Close the door, dim the lights
Everything is okey-dokey, cos we set it alright
And how bout oil? Warm from the heat
I can slick ya body down from your head to your feet
Make ya smile from a simple kiss
Close your eyes and I'll grant your first wish
Open your arms and wrap me tight like a teddy bear
Then take your fingers and run it thru my hair
Many will call but the chosen are few
But all I wanna know, is it good to you?

[Chorus - sung, (Heavy D)]
Is it good to you - I like it
Is it good to you - Ooh I like it (Is it good to you)
Is it good to you - I like it
Is it good to you - Ooohooh boy yeah (Yeeaah, lay back a little)

[Heavy D - bridge]
You know when we kiss
I really wanna make ya feel right now
I mean, is it good to you?
Cos believe me when I tell you, it feels good to me

[Heavy D]
Check it
Roll over my lover, the sun is beaming
The hot water's runnin and the bathroom's steaming
Champagne bottle in the corner half done
Room's still bright from the morning sun
Yeah, we're snuggled up now it's time to buckle up
So call me later cutie, and I'll pick you up
Many'll call but the chosen are few
And all I wanna know, is it good to you?

[Chorus - sung, (Heavy D)]
Is it good to you - I like it
Is it good to you - Ooh I like it yeah (Is it good to you)
Is it good to you - I like it
Is it good to you - Ooohooh I like it yeah (Is it good to you)

Is it good to you - I like it (I wanna know)
Is it good to you - Ooh I like it yeah (Is it good to you)
Is it good to you - I like it yeah (I'd like to know)
Is it good to you - You got me singin oooohhhh.....

[Heavy D - interlude]
C'mon sing it baby
C'mon lemme hear it honey
C'mon sing it baby
C'mon lemme hear it honey
C'mon sing it baby
C'mon lemme hear it honey
C'mon sing it baby
C'mon lemme hear it honey

Is it good to you - I like it (Is it good to you)
Is it good to you - Ooh I like it yeah (Is it good to you)
Is it good to you - Yeah yeha yeaheh yeah (Is it good to you)
Is it good to you - I like it yeah (Is it good to you)

Is it good to you - Oooh I like it yeah (Tell me bout it baby)
Is it good to you - Oooh I like it yeah (Is it good to you)
Is it good to you - I like it yeah (How do you feel?)
Is it good to you -
(Tell me baby, tell me baby bout it, is it good to you?)

Is it good to you
I LIKE IT BABY

"
71,Hello Afrika,Hello Afrika,Dr. Alban,1991-02-18,345840,39,"

Yo! My name is Dr. Alban, the MD, microphone doctor
This song is dedicated to the people of Africa
Swe Mix gimme some drums
Yo! African people, unite
Come together for the sake of your future
Yo! African people unite

Hello Africa! Tell me how you're doin'
Hello Motherland! Tell me how you're doin'
Hello Africa! Tell me how you're doin'
Hello Motherland! Tell me how you're doin'
Hello Africa! Tell me how you're doin'
Hello Motherland! Tell me how you're doin'
Hello Africa! Tell me how you're doin'
Hello Motherland! Tell me how you're doin'

Hello Nigeria! That's my Motherland
Coming to Sweden now causin' a hysteria
Takes a long time to travel the globe, so why be shy?
Why be humble? I just came straight out the jungle
You can't compete with me 'cause you know I got the rhythm

I did it before and I'll do it again, so listen watcha say
Yeah hear my point of view
Not everyone can do this
In fact only a few sophisticated, hardcreated
That's who I am, and you knowI've been waiting
So start pumping make some noise

The Mandika tribe, the Hausa tribe
The Fulani tribe, the Gooya tribe, the Zulu tribe
Mi no live in a house mi live in a tree
Electricity can give you a shock
Mi no smoke no cig mi no take no coke
All me take is a glass of juice

Hello Africa! Tell me how you're doin'
Hello Motherland! Tell me how you're doin'
Hello Africa! Tell me how you're doin'
Hello Motherland! Tell me how you're doin'

I'm calling on the big guys from the pyramid top
To join the bits and pieces of our Fatherland Africa
'Cause without boundaries we can move the mountains
Drop your personal individual ambitions
Chase the devil off and purify our Fatherland

Afrikan people, crawl from your vultures
Stand affirm 'cause you are the aura of the mankind
You are the dreams, you are the hope, you are the future
You are the past, you are the grandfather of civilization
That is why A N C wants old dogs to sit

The impossible just takes a little longer
Out of this world and inta another world
The earth is spinning round and there's so much to discover
The African man seems to be everywhere
If there are people in the world
Who knows that right is never wrong
Stop the fire burning in my home Africa

Martin Luther King, Mandela you had a dream
Self evidence and a quality for men
Africa for me and Africa far you de Klerk
It doesn't really matter whether a cat is black or white
What really matter is to catch the mouse
I'd rather do it in an African way
Hello Africa tell me you you're doin'

Mmm, jumping on the mike, it 'cause me a rockin' up affection
When I'm holdin' me a mike, it 'cause me awesome affections
What you say to me, me a fun and me warm
Spend some me a time on the Tresittia dime
Don't you try to follow me you ought to realize what me are
What me a really want, me not fly
No I am just coolin', come on now just set it off

Hello Africa! Tell me how you're doin'
Hello Motherland! Tell me how you're doin'
Hello Africa! Tell me how you're doin'
Hello Motherland! Tell me how you're doin'

I have been mourning, I have been grieving
I have been crying, no more tears in my eyes
There's a hottie, hottie wind blowing south to north
Following my head, drying all my plants
If there's a mercy in the clouds
You know right is never wrong

Move the sadist off my back
And stop the fire burning in my home Africa
Here comes the news from the mighty Lord
Transqualation is about to come to Earth
Right, rapping is digging down river, north to south
To let milk and honey flow side to side

My name is Alban, mi is a dentist, mi DJ here, mi DJ there
Mi have a shop on Slojdgatan, Alphabet St. is da name
Mi live in no house, mi live in a flat. electricity can give you a shock
Mi smoke no cig, mi take no coke, all me takes is a glass of juice

Hello Africa! Tell me how you're doin'
Hello Motherland! Tell me how you're doin'
Hello Africa! Tell me how you're doin'
Hello Motherland! Tell me how you're doin'

"
72,Remember the Time,Dangerous,Michael Jackson,1991-11-13,239226,68,"

[Intro]
I don't know, bet you wanna try
Every time you see

[Verse 1]
Do you remember when we fell in love?
We were young and innocent then
Do you remember how it all began?
It just seemed like heaven, so why did it end?

[Pre-Chorus 1]
Do you remember, back in the fall?
We'd be together all day long
Do you remember us holding hands?
In each other's eyes, we'd stare
Tell me

[Chorus]
Do you remember the time?
When we fell in love
Do you remember the time?
When we first met, girl
Do you remember the time?
(Oh, I)
When we fell in love
Do you remember the time?

[Verse 2]
Do you remember how we used to talk?
You know, we'd stay on the phone at night till dawn
Do you remember all the things we said?
Like, ""I love you so, I'll never let you go""

[Pre-Chorus 2]
Do you remember, back in the spring?
Every morning, birds would sing
Do you remember those special times?
They'll just go on and on
In the back of my mind

[Chorus]
Do you remember the time?
(Oh, I)
When we fell in love
Do you remember the time?
When we first met, girl
Do you remember the time?
(Oh, I)
When we fell in love
Do you remember the time?

[Bridge]
Those sweet memories
Will always be dear to me
And girl no matter what was said
I will never forget what we had
Now baby

[Chorus]
Do you remember the time?
When we fell in love
Do you remember the time?
When we first met, girl
Do you remember the time?
(Oh, I)
When we fell in love
Do you remember the time?
(Remember, my baby)
Do you remember the time?
('Cause I remember)
When we fell in love
Do you remember the time?
(All in my mind, girl)
Do you remember the time?
(Oh, I)
When we fell in love
Do you remember the time?
(Remember, my baby)

[Breakdown]
(Remember the time)
Hoo!
(Remember the time)
Do you remember, girl?
(Remember the time)
On the phone, you and me
(Remember the time)
Till dawn, two or three
What about us, girl?
(Remember the time)
Do you, do you, do you?
(Remember the time)
Do you, do you?
In the park, on the beach
(Remember the time)
You and me, in Spain
What about, what about
(Remember the time)
Grrrrrat, tat tat, tat
Grrrrrat, tat tat
(Remember the time)
Hoo! In the park
(Remember the time)
After dark, do you, do you, do you?
(Remember the time)
Do you, do you, do you, did you?
(Remember the time)
Yeah, yeah, hoo!
(Remember the time, remember the time)

"
73,Rhythm Is A Dancer,The Madman's Return,SNAP!,1992-01-01,332229,63,"

[Chorus: Thea Austin]
Rhythm is a dancer
It's a soul's companion
You can feel it everywhere
Lift your hands and voices
Free your mind and join us
You can feel it in the air

[Post-Chorus: Thea Austin]
Ooh, it's a passion
Ooh, you can feel it in the air
Ooh, it's a passion, ooh

[Chorus: Thea Austin]
Rhythm is a dancer
It's a soul's companion
You can feel it everywhere
Lift your hands and voices
Free your mind and join us
You can feel it in the air

[Post-Chorus: Thea Austin]
Ooh, it's a passion
Ooh, you can feel it in the air
Ooh, it's a passion, ooh

[Interlude: Thea Austin]
Rhythm
You can feelt it (You can feelt it)
Rhythm
Rhythm is a dancer
Rhythm
You can feel it (You can feel it)
Rhythm
Rhythm is a dancer

[Verse: Turbo B]
Let the rhythm ride
You guide you sneak inside
You set your mind to
Move to its pulsation
Bass vibrations synth sensation
Pause is not a place in mind
And body must be free to
Please take it all in
Nothing to lose everything to
Win but it controls you
Holds you molds you back to older
New touch it taste it free
Your soul and let it face you
Got to be what you wanna
If the groove don't get you the rifle's gonna
I'm serious as cancer
When I say rhythm is a dancer

[Chorus: Thea Austin]
Rhythm is a dancer
It's a soul's companion
You can feel it everywhere
Lift your hands and voices
Free your mind and join us
You can feel it in the air

"
