,name,album,artist,release date,length,popularity,lyrics
10,California Gurls,Teenage Dream,Katy Perry,2010-08-24,234653,64,"

[Intro: Snoop Dogg]
Greetings, loved ones
Let's take a journey

[Verse 1: Katy Perry]
I know a place where the grass is really greener
Warm, wet and wild
There must be something in the water
Sipping gin and juice
Laying underneath the palm trees (Undone)
The boys break their necks
Tryna creep a little sneak peek (At us)

[Pre-Chorus: Katy Perry]
You could travel the world
But nothing comes close to the golden coast
Once you party with us
You'll be falling in love
Oh-oh-oh-oh-oh-oh-oh

[Chorus: Katy Perry]
California girls, we're unforgettable
Daisy Dukes, bikinis on top
Sun-kissed skin so hot, we'll melt your popsicle
Oh-oh-oh-oh-oh, oh-oh-oh-oh-oh-oh-oh
California girls, we're undeniable
Fine, fresh, fierce, we got it on lock
West Coast represent, now put your hands up
Oh-oh-oh-oh-oh, oh-oh-oh-oh-oh-oh-oh

[Verse 2: Katy Perry]
Sex (Sex) on the beach
We don't mind sand in our stilettos
We freak in my Jeep ​*horn honks*​
Snoop Doggy Dogg on the stereo, oh-oh

[Pre-Chorus: Katy Perry]
You could travel the world (You could travel the world)
But nothing comes close to the golden coast
Once you party with us (Once you party with us)
You'll be falling in love
Oh-oh-oh-oh-oh-oh-oh

[Chorus: Katy Perry & (Snoop Dogg)]
California girls, we're unforgettable (California)
Daisy Dukes, bikinis on top
Sun-kissed skin so hot, we'll melt your popsicle
Oh-oh-oh-oh-oh, oh-oh-oh-oh-oh-oh-oh
California girls (California), we're undeniable
Fine, fresh, fierce, we got it on lock
West Coast represent (West Coast), now put your hands up
Oh-oh-oh-oh-oh, oh-oh-oh-oh-oh-oh-oh

[Verse 3: Snoop Dogg & Katy Perry, Both]
Toned, tan, fit and ready
Turn it up cause it's getting heavy
Wild, wild, West Coast
These are the girls I love the most
I mean the ones, I mean like she's the one
Kiss her, touch her, squeeze her buns (Uh!)
The girl's a freak
She drive a Jeep and live on the beach
I'm okay, I won't play
I love the Bay just like I love L.A
Venice Beach and Palm Springs
Summertime is everything
Homeboys banging out
All that ass hanging out
Bikinis, zucchinis, martinis, no weenies
Just the king and a queenie
Katy, my lady (Yeah?)
Lookie here, baby (Uh-huh)
I'm all up on ya
'Cause you representin' California (Oh-oh, yeah)

[Chorus: Katy Perry & (Snoop Dogg)]
California girls, we're unforgettable
Daisy Dukes, bikinis on top
Sun-kissed skin so hot, we'll melt your popsicle
Oh-oh-oh-oh-oh, oh-oh-oh-oh-oh-oh-oh (Come on, come on)
California girls, we're undeniable
Fine, fresh, fierce, we got it on lock
West Coast represent (West Coast, West Coast)
Now put your hands up (Aye, aye)
Oh-oh-oh-oh-oh, oh-oh-oh-oh-oh-oh-oh

[Outro: Snoop Dogg & (Katy Perry)]
(California, California girls)
California girls, man
(California) Hahahaha
(California Girls)
I really wish you all could be California girls

"
11,I Like It,Euphoria,Enrique Iglesias,2010,231373,62,"

[Intro: Enrique Iglesias & Pitbull]
Wooo
One love, one love
Enrique Iglesias, haha, Pitbull
Y'all know what time it is (Go, go, go)
We go set it off tonight, just go (We just go, go, go)
Set the club on fire, just go (We just go, go, go)
(We just, club is on fire) Enrique, holla at them like

[Verse 1: Enrique Iglesias]
Girl, please excuse me if I'm coming too strong
But tonight is the night we can really let it go
My girlfriend's out of town and I'm all alone
Your boyfriend's on vacation and he doesn't have to know

[Pre-Chorus: Enrique Iglesias]
No, oh-oh, oh-oh
No one can do the things I'm gonna wanna do to you
No, oh-oh, oh-oh
Shout it loud, scream it loud, let me hear you go

[Chorus: Enrique Iglesias]
Baby, I like it
The way you move on the floor
Baby, I like it
Come on and give me some more
Oh yes, I like it
Screaming like never before
Baby, I like it
I-I-I like it

[Refrain: Lionel Richie]
Party, Karamu, Fiesta, Forever

[Verse 2: Enrique Iglesias]
Girl, please excuse me if I'm misbehaving, oh
I'm tryna keep my hands off, but you're begging me for more
'Round, 'round, 'round, give a low, low, low
Let the time time pass cause we're never getting old

[Pre-Chorus: Enrique Iglesias]
No, oh-oh, oh-oh
No one can do it better, turn around, I'll give you more
No, oh-oh, oh-oh
Shout it loud, scream it loud, let me hear you, go!

[Chorus: Enrique Iglesias]
Baby, I like it
The way you move on the floor
Baby, I like it
Come on and give me some more
Oh yes, I like it
Screaming like never before
Baby, I like it
I-I-I like it

[Verse 3: Pitbull]
Go DJ, that's my DJ
I'm a Miami Boy, you know how we play
I ain't playing with you, but I wanna play with you
Give me, got me good, now watch me
It's a different species, get me in DC
Let's party on the White House lawn
Tiger Woods times Jesse James
Equals Pitbull all night long
Pick up Barack and Michelle and let them know that it's on
Pa' fuera, pa' la calle
Dale mamita, tirame ese baile
Dale mamita, tirame ese baile
I see you watching me, you see me watching you
I love the way you move, I like them things you do, like

[Bridge: Enrique Iglesias]
Don't stop, baby, don't stop, baby
Just keep on shaking along
I won't stop, baby, won't stop, baby
Until you get enough

[Refrain: Lionel Richie]
Party, Karamu, Fiesta, Forever

[Chorus: Enrique Iglesias]
Baby, I like it
The way you move on the floor
Baby, I like it
Come on and give me some more
Oh yes, I like it
Screaming like never before
Baby, I like it
I-I-I like it
Baby, I like it
The way you move on the floor
Baby, I like it
Come on and give me some more
Oh yes, I like it
Screaming like never before
Baby, I like it
I-I-I like it

[Outro: Lionel Richie & Enrique Iglesias]
Party, Karamu, Fiesta, Forever
Oh yes, I like it, oh yes, I like it
Party, Karamu, Fiesta, Forever
Oh yes, I like it

"
12,The Time (Dirty Bit),The Beginning (Deluxe),Black Eyed Peas,2010-01-01,307640,69,"

[Intro: Announcer]
This is international
Big mega radio smasher

[Chorus: will.i.am & Fergie]
I've, had, the time of my life
And I never felt this way before
And I swear, this is true
And I owe it all to you
Oh I've, had, the time of my life
And I never felt this way before
And I swear, this is true
And I owe it all to you-you
You-you-you-you-you-you-you-you
Youyouyouyouyouyouyouyou
Y-y-y-y-y-y-y-y-y-y-y
Dirty bit!
Dirty bit!

[Verse 1: will.i.am]
I-I came up in here to rock
Light a fire, make it hot
I don't wanna take no pictures
I just wanna take some shots
So come on, let's go
Let's lose control
Let's do it all night
'Til we can't do it no mo'
People rockin' to the sound
Turn it up and watch it pound
We gon' rock it to the top
Until the roof come burnin' down
Yeah, it's hot in hurrrr
The temperaturrrre
Has got these ladies
Gettin' freaky-urrrr

[Verse 2: Fergie]
I got freaky freaky baby
I was chilling with my ladies
I didn't come to get bougie
I came here to get crazy
I was born to get wild
That's my style
If you didn't know that
Well, baby, now you know now

[Interlude: The Black Eyed Peas]
'Cause I'm... havin'...
A good, time, with you
I'm tellin' you

[Chorus: will.i.am & Fergie]
I've, had, the time of my life
And I never felt this way before
And I swear, this is true
And I owe it all to you
Oh I've, had, the time of my life
And I never felt this way before
And I swear, this is true
And I owe it all to you-you
You-you-you-you-you-you-you-you
Youyouyouyouyouyouyouyou
Y-y-y-y-y-y-y-y-y-y-y
Dirty bit!
Dirty bit!

[Verse 3: apl.de.ap]
All-all these girls, they like my swagger
They callin' me Mick Jagger
I be Rolling like a Stone
Jetsetter, jetlagger
We ain't messin' with no maggots
Messin' with the baddest
Chicks in the club
Honey, what's up?
Mirror, mirror on the wall
Who's the baddest of them all?
Yeah it's gotta be the apl
I'm the mack daddy, y'all
Haters better step back
Ladies (Download your Ap')
I'm the party application
Rockin' just like that

[Interlude 2: Announcer]
This is international
Big mega radio smasher

[Interlude: The Black Eyed Peas]
'Cause I'm.. havin'...
A good, time, with you
I'm tellin' you

[Chorus: will.i.am & Fergie]
I-I-I-I-I, had, the time of my life
And I never felt this way before
And I swear, this is true
And I owe it all to you
Oh I've, had, the time of my life
And I never felt this way before
And I swear, this is true
And I owe it all to you-you
I-I-I-I-I, had, the time of my life
And I never felt this way before
And I swear, this is true
And I owe it all to you
Oh I've, had, the time of my life
And I never felt this way before
And I swear, this is true
And I owe it all to you-you

[Outro: Announcer]
Welcome
This is the beginning
For every ending, is mega starter
When they bring the dark
We bring the light, let's go

"
13,Alors on danse,Cheese,Stromae,2010-01-01,206066,79,"

[Intro]
Alors on-
Alors on-
Alors on-

[Couplet 1]
Qui dit études dit travail
Qui dit taff te dit des thunes
Qui dit argent dit dépenses
Qui dit crédit dit créance
Qui dit dette, te dit huissier
Lui dit assis dans la merde
Qui dit amour, dit les gosses
Dit toujours et dit divorce
Qui dit proches, te dit deuils
Car les problèmes ne viennent pas seul
Qui dit crise, te dit monde
Dit famine et dit tiers monde
Qui dit fatigue dit réveil
Encore sourd de la veille
Alors on sort pour oublier tous les problèmes

[Refrain]
Alors on danse
Alors on danse
Alors on danse
Alors on danse
Alors on danse
Alors on danse
Alors on danse
Alors on danse
Alors on danse

[Couplet 2]
Et là tu t’dis que c’est fini
Car pire que ça, ce s'rait la mort
Quand tu crois enfin qu'tu t’en sors
Quand y en a plus, et ben y en a encore
Est-ce la zik ou les problèmes ?
Les problèmes ou bien la musique ?
Ça t’prend les tripes, ça te prend la tête
Et puis tu pries pour qu'ça s’arrête
Mais c’est ton corps, c’est pas le ciel
Alors tu t’bouches plus les oreilles
Et là tu cries encore plus fort, et ça persiste

[Pont]
Alors on chante
Lalalalalala
Lalalalalala
Alors on chante
Lalalalalala
Lalalalalala
Alors on chante
Alors on chante
Et puis seulement quand c’est fini

[Refrain]
Alors on danse
Alors on danse
Alors on danse
Alors on danse
Alors on danse
Alors on danse
Alors on danse
Alors on danse

[Outro]
Et ben y en a encore...

"
14,Loca (feat. El Cata),Sale el Sol,Shakira,2010-10-19,183693,65,"

[Letra de ""Loca"" ft. El Cata]

[Intro: Shakira, El Cata]
Loca (Loca)
No te pongas bruto
Loca
Que te la bebe
Dance or die
Loca (Loca)
(Ra-ta-ta)

[Refrán: Shakira]
Él está por mí y por ti borró
Y eso que tú tienes to', y yo ni un kikí
Él está por mi, y por ti borró (Borró)
Y eso que tú tienes to', y yo ni un kikí

[Verso 1: Shakira]
Ella se hace la bruta pa' cotizarse
Conmigo en frente, ella se hace la gata en celo contigo
Te cotorrea el oído pa' tenerte en alta
Ella muere por ti, tú por mí es que matas
Sigo tranquila como una paloma de e'quina
Mientras ella se pasa en su BM al lado mío
Yo de aquí no me voy, lo que está pa' mi
Ninguna va poder quitármelo de un tirón

[Coro: Shakira, El Cata]
Yo soy loca con mi tigre, loca, loca, loca
Soy loca con mi tigre, loca, loca, loca
Soy loca con mi tigre (Loca, loca, loca)
Soy loca con mi tigre (Loca, loca, loca)

[Refrán: Shakira]
Él está por mi, y por ti borró (Borró)
Y eso que tú tienes to', y yo ni un kikí
Él está por mi, y por ti borró (Borró)
Y eso que tú tienes to', y yo ni un kikí

[Verso 2: Shakira, El Cata]
Mientras ella te complace con todos tus caprichos
Yo te llevo al malecón por un caminito
Me dicen que tu novia anda con un rifle
Porque me vio bailando mambo pa' ti, ¿qué no lo permite?
Yo no tengo la culpa de que tú te enamore'
Mientras él te compra flores yo compro cond— ooh!
Yo soy loca con mi tigre
Cuantas más rayas mejor y mira eso es lo que dicen (Shhh)

[Coro: Shakira, El Cata]
Yo soy loca con mi tigre, loca, loca, loca
Soy loca con mi tigre, loca, loca, loca
Soy loca con mi tigre (Loca, loca, loca)
Soy loca con mi tigre

[Puente: Shakira, El Cata]
¡Dios mío! (Ahh! Ahh!)
Se colán lo' ra-ta-ta
No te pongas bruto
Que te la bebe
Loca (Loca)
Loca

[Refrán: Shakira]
Él está por mi, y por ti borró (Borró)
Y eso que tú tienes to', y yo ni un kikí

[Coro / Outro: Shakira, El Cata]
Yo soy loca con mi tigre, loca, loca, loca
Soy loca con mi tigre, loca, loca, loca
(Ca, loca-ca, loca-ca, loca)
(Loca, loca, loca)

"
15,Cooler Than Me - Single Mix,Cooler Than Me,Mike Posner,2010-04-05,214760,52,"

[Chorus]
If I could write you a song to make you fall in love
I would already have you up under my arm
I used up all of my tricks, I hope that you like this
But you probably won't, you think you're cooler than me
You got designer shades just to hide your face
And you wear 'em around like you're cooler than me
And you never say hey or remember my name
And it's probably 'cause you think you're cooler than me

[Verse 1]
You got your high brow, shoes on your feet
And you wear 'em around like it ain't shit
But you don't know the way that you look
When your steps make that much noise, shh
I got you all figured out
You need everyone's eyes just to feel seen
Behind your make up
Nobody knows who you even are
Who do you think that you are?

[Chorus]
If I could write you a song to make you fall in love
I would already have you up under my arm
I used up all of my tricks, I hope that you like this
But, you probably won't, you think you're cooler than me
You got designer shades just to hide your face
And you wear 'em around like you're cooler than me
And you never say hey or remember my name
And it's probably 'cause you think you're cooler than me

[Verse 2]
You, you, you got your high brow, switch in your walk
And you don't even look when you pass by
But you don't know the way that you look
When your steps make that much noise, shh
See, I got you all figured out
You need everyone's eyes just to feel seen
Behind your make up
Nobody knows who you even are
Who do you think that you are?

[Bridge]
'Cause it sure seems (It sure seems) you got no doubts (No doubts)
But we all see (We all see) you got your head in the clouds

[Chorus]
If I could write you a song to make you fall in love
I would already have you up under my arm (Under my arm)
I used up all of my tricks, I hope that you like this
But you probably won't, you think you're cooler than me
You got designer shades just to hide your face
And you wear 'em around like you're cooler than me
And you never say hey or remember my name
And it's probably 'cause you think you're cooler than me

"
16,We R Who We R,Cannibal (Expanded Edition),Kesha,2010-11-19,204760,71,"

[Verse 1]
Hot and dangerous
If you’re one of us, then roll with us
'Cause we make the hipsters fall in love
When we got our hot pants on and up
And yes, of course we does
We runnin' this town just like a club
And no, you don’t wanna mess with us
Got Jesus on my necklace-ace-ace

[Pre-Chorus]
Got that glitter on my eyes
Stockings ripped all up the side
Lookin' sick and sexy-fied
So let’s go-o-o
Let’s go!

[Chorus]
Tonight we’re goin' hard, hard, h-h-h-hard
Just like the world is our, our, o-o-o-ours
We’re tearin' it apart-part, p-p-p-part
You know we’re superstars
We are who we are
We’re dancin' like we’re dumb, dumb, d-d-d-dumb
Our bodies go numb, numb, n-n-n-numb
We’ll be forever young, young, y-y-y-young
You know we’re superstars
We are who we are

[Verse 2]
DJ, turn it up
It’s about damn time to live it up
I’m so sick of bein' so serious
It’s makin' my brain delirious
I’m just talkin' truth
I’m tellin' you ’bout the shit we do
We’re sellin' our clothes, sleepin' in cars
Dressin' it down, hittin' on dudes hard

[Pre-Chorus]
Got that glitter on my eyes
Stockings ripped all up the side
Lookin' sick and sexy-fied
So let’s go-o-o
Let’s go!

[Chorus]
Tonight we’re goin' hard, hard, h-h-h-hard
Just like the world is our, our, o-o-o-ours
We’re tearin' it apart-part, p-p-p-part
You know we’re superstars
We are who we are
We’re dancin' like we’re dumb, dumb, d-d-d-dumb
Our bodies go numb, numb, n-n-n-numb
We’ll be forever young, young, y-y-y-young
You know we’re superstars
We are who we are

[Bridge]
DJ, turn it up, up, up, up, up, up, up
DJ, turn it up, up, up, up, up, up, up
DJ, turn it up, up, up, up, up, up, up
DJ, turn it up, up, up, up, up, up, up, up

[Chorus]
Tonight we’re goin' hard, hard, h-h-h-hard
Just like the world is our, our, o-o-o-ours
We’re tearin' it apart-part, p-p-p-part
You know we’re superstars
We are who we are
We’re dancin' like we’re dumb, dumb, d-d-d-dumb
Our bodies go numb, numb, n-n-n-numb
We’ll be forever young, young, y-y-y-young
You know we’re superstars
We are who we are
Ow!

"
17,Hey Baby (Radio Mix),Hey Baby (Uh Ah),DJ Ötzi,2010-04-25,219240,56,"

Hey, hey hey baby!
I want to know if you'll be my girl
Hey, hey hey baby!
I want to know if you'll be my girl
When I saw you walking down the street
I said that's a kind of girl I'd like to meet
She's so pretty, Lord she's fine
I'm gonna make her mine, all mine
Hey, hey hey baby!
I want to know if you'll be my girl
When you turned and walked away
Thats when I want to say
C'mon baby, give me a whirl
I want to know if you'll be my girl
Hey, hey hey baby!
I want to know if you'll be my girl
When you turned and walked away
Thats when I want to say
C'mon baby, give me a whirl
I want to know if you'll be my girl
Hey, hey hey baby!
I want to know if you'll be my girl
Hey, hey hey hey hey, baby
C'mon, baby now

"
18,Stereo Love - Radio Edit,Stereo Love,Edward Maya,2010-01-31,184573,63,"

[Bridge: Vika Jigulina]
When you gonna stop breaking my heart?
I don't wanna be another one
Paying for the things I never done
Don't let go, don't let go to my love

[Pre-Chorus 1: Edward Maya]
I hate to see you cry
My love is dying inside
I hate to see you cry
My love is dying inside

[Chorus 1: Edward Maya]
I can fix all those lies
Oh baby, baby, I run, but I'm running to you
You won't see me cry, I'm hiding inside
My heart is in pain, but I'm smiling for you

[Verse 1: Vika Jigulina with Edward Maya]
Can I get to your soul? Can you get to my flow?
Can we promise we won't let go?
All the things that I need, all the things that you need
You can make it feel so real
'Cause you can't deny, you've blown my mind
When I touch your body, I feel I'm losing control
'Cause you can't deny, you've blown my mind
When I see you baby, I just don't wanna let go

[Bridge: Vika Jigulina]
When you gonna stop breaking my heart?
I don't wanna be another one

[Pre-Chorus 1: Edward Maya]
I hate to see you cry
My love is dying inside
I hate to see you cry
My love is dying inside

[Chorus 2: Edward Maya]
I can fix all those lies
Oh baby, baby, I run, but I'm running to you
You won't see me cry, I'm hiding inside
My heart is in pain, but I'm smiling for you
Oh baby I'll try to make the things right
I need you more than air when I'm not with you
Please don't ask me why, just kiss me this time
My only dream is about you and I

"
19,Gettin' Over (feat. Chris Willis),One More Love,David Guetta,2010-11-22,182013,57,"

[Verse]
All the things I know right now
If I only knew back then
There's no gettin' over, no gettin' over
There's just no gettin' over you

[Pre-Chorus]
Wish I could spin my world into reverse
Just to have you back again
There's no gettin' over, there's no gettin' over
There's just no gettin' over you

[Verse]
All the things I know right now
If I only knew back then
There's no gettin' over, no gettin' over
There's just no gettin' over you

[Pre-Chorus]
Wish I could spin my world into reverse
Just to have you back again
There's no gettin' over, there's no gettin' over
There's just no gettin' over you, no, no

[Bassline/Chorus]
Just no gettin' over you
Just no gettin' over you

[Verse]
All the things I know right now
If I only knew back then
There's no gettin' over, no gettin' over
There's just no gettin' over you

[Pre-Chorus]
Wish I could spin my world into reverse
Just to have you back again
There's no gettin' over, there's no gettin' over
There's just no gettin' over you

[Bassline/Chorus]
Just no gettin' over you
Just no gettin' over you
Just no gettin' over you
Just no gettin' over you

"
