,name,album,artist,release date,length,popularity,lyrics
188,"One, Two Step (feat. Missy Elliott)",Goodies,Ciara,2004-09-27,203786,73,"

[Intro: Jazze Pha]
Ladies and Gentlemen (Ladies and Gentlemen)
This is a Jazze Phizzle (Phizzle, phizzle)
Productshizzle, uh, oh
Missy! (Missy)
The princess is here, she's Ciara!

[Verse 1: Ciara w/ Missy Elliot, Missy Elliot]
This beat is
Automatic, supersonic, hypnotic, funky fresh (Ha!)
Work my body, so melodic, this beat rolls right through my chest (Yup)
Everybody, ma and papi, came to party, grab somebody
Work ya body, work ya body
Let me see you 1, 2 step (Here we go!)

[Chorus: Ciara]
Rock it, don't stop it
Everybody get on the floor
Crank the party up
We about to get it on
Let me see you 1, 2 step
I love it when you 1, 2 step
Everybody 1, 2 step
We about to get it on

[Verse 2: Ciara, w/ Missy Elliot, Missy Elliot]
This beat is
Outrageous, so contagious, make you crave it
Jazze made it (Ha!)
So retarded, top charted, ever since the day I started
Strut my stuff, and yes, I flaunt it
Goodies make the boys jump on it (Ha!)
No, I can't control myself
Now let me do my 1, 2 step (Come on!)

[Chorus: Ciara]
Rock it, don't stop it
Everybody get on the floor
Crank the party up
We about to get it on
Let me see you 1, 2 step
I love it when you 1, 2 step
Everybody 1, 2 step
We about to get it on

[Interlude: Missy Elliot]
We gon' flip it like this, ooh, wee!

[Bridge: Ciara, Jazze, Missy]
It don't matter to me, we can dance slow (Ladies and gentlemen)
Whichever way the beat drops, our bodies will flow (I like this)
So swing it over here Mr. DJ (Hey, hey)
And we will, we will rock you, oh
It don't matter to me, we can dance slow (Yeah, dance slow)
Whichever way the beat drops, our bodies will flow
So swing it over here Mr. DJ (Ladies and gentlemen)
And we will, we will rock you

[Verse 3: Missy Elliott]
(Let's shake!)
I shake it like Jello, make the boys say hello
'Cause they know I'm rockin the beat (Uh-huh)
I know you heard about a lot of great MC's
But they ain't got nothing on me
Because I'm 5 foot 2, I wanna dance with you
And I'm sophisticated fun
I eat filet mignon, I'm nice and young
Best believe I'm number one

[Chorus: Ciara]
Rock it, don't stop it
Everybody get on the floor
Crank the party up
We about to get it on
Let me see you 1, 2 step
I love it when you 1, 2 step
Everybody 1, 2 step
We about to get it on

Rock it, don't stop it
Everybody get on the floor
Crank the party up
We about to get it on
Let me see you 1, 2 step
I love it when you 1, 2 step
Everybody 1, 2 step
We about to get it on

[Outro: Ciara]
This is for the hearing impaired
A Jazze Pha Production

"
189,Don't Phunk With My Heart,Monkey Business,Black Eyed Peas,2005-01-01,239773,61,"

[Intro: Fergie]
No, no, no, no
Don't phunk with my heart
Yeah
No, no, no, no
Don't phunk with my heart

[Chorus: Fergie]
I wonder if I take you home
Would you still be in love, baby? (Love, love)
In love, baby (Love, love)
I wonder if I take you home
Would you still be in love, baby? (Love, love)
In love, baby (Love, love)

[Verse 1: will.i.am]
Girl, you know you got me, got me
With your pistol shot me, shot me
And I'm here helplessly
In love and nothing can stop me
You can't stop me once I start it
Can't return me once you bought it
I'm coming, baby, don't doubt it
(Don't make me wait) So let's be about it

[Refrain: Fergie]
No, no, no, no
Don't phunk with my heart

[Verse 2: will.i.am]
Baby, have some trustin', trustin'
When I come with lustin', lustin'
'Cause I'll bring you that comfort
I ain’t only here 'cause I want your
Body, I want your mind too
Interestin' what I find you
And I'm interested in the long haul
Come on, girl, yee-haw!
Come on

[Chorus: Fergie]
I wonder if I take you home
Would you still be in love, baby? (Love, love)
In love, baby (Love, love)
I wonder if I take you home
Would you still be in love, baby? (Love, love)
In love, baby (Love, love)

[Refrain: Fergie]
No, no, no, no
Don't phunk with my heart

[Verse 3: will.i.am & (Fergie)]
Girl, you had me once you kissed me
My love for you is not iffy
I always want you wit me
I'll play Bobby and you play Whitney (All along)
If you smoke I smoke too
That's how much I'm in love wit chu
Crazy is what crazy do
Crazy in love, I'm a crazy fool

[Refrain: Fergie]
No, no, no, no
Don't phunk with my heart

[Verse 4: will.i.am]
Why you so in-sa-cure
When you got passionate love hurr?
You always claimin' I'm a cheatah
Think I'll up and go leave ya
For another señorita
You forgot that I need ya
You must have caught amnesia
That's why you don't believe-a
Wha'- yeah - check it out

[Bridge: will.i.am]
Don't ya worry about a thing, baby
'Cause ya know ya got me by a string, baby
Don't ya worry about a thing, baby
'Cause ya know ya got me by a string, baby

[Bridge 2: Taboo & Fergie]
Baby girl, ya make me feel...
You know you make me feel so real...
I love you more than sex appeal...
'Cause ya...

[Interlude: will.i.am]
That-that-that-that-that-that-girl
That-that-that-that-that-that-girl
That-that-that-that-that-that-girl
That-that-that-that-that-that-girl
That-that-that-that-that-that-girl
That-that-that-that-that-that-girl

[Refrain: Fergie & (will.i.am)]
No, no, no, no (That-that-that-that-that-that-girl)
Don't phunk with my heart (That-that-that-that-that-that-girl)
No, no, no, no
Don't phunk with my heart

[Chorus: Fergie]
I wonder if I take you home
Would you still be in love, baby? (Love, love)
In love, baby (Love, love)
I wonder if I take you home
Would you still be in love, baby? (Love, love)
In love, baby (Love, love)
I wonder if I take you home
Would you still be in love, baby? (Love, love)
In love, baby (Love, love)
I wonder if I take you home
Would you still be in love, baby? (Love, love)
In love, baby (Love, love)

[Outro: will.i.am]
Don't ya worry about a thing, baby
'Cause ya know ya got me by a string, baby
Don't ya worry about a thing, baby
'Cause ya know ya got me by a string, baby

"
190,Don't Cha,PCD,The Pussycat Dolls,2005-01-01,272080,70,"

[Intro: Busta Rhymes & The Pussycat Dolls]
Okay (Ahh), yeah (Ahh)
Oh, we about to get it
Just a lil' hot and sweaty in this motherfucker (Ooh, baby)
Ladies, let's go (Uhh), soldiers, let's go (Dolls)
Let me talk to y'all and just, you know
Give you a little situation... listen (Fellas)

[Verse 1: Busta Rhymes & The Pussycat Dolls]
You see this shit get hot, every time I come through
When I step up in the spot (Are you ready?)
Make the place sizzle like a summertime cookout
Prowl for the best chick, yes, I'm on the lookout (Let's dance)
Slow bangin' shorty like a belly dancer with it
Smell good, pretty skin, so gangsta with it (Ooh, baby)
No tricks, only diamonds under my sleeve
Gimme the number, but make sure you call before you leave

[Verse 2: The Pussycat Dolls & Cee-Lo Green]
I know you like me (I know you like me)
I know you do (I know you do)
That's why whenever I come around, she's all over you
And I know you want it (I know you want it)
It's easy to see (It's easy to see)
And in the back of your mind
I know you should be (ah) with me (Ahh)

[Chorus: The Pussycat Dolls]
Don't cha wish your girlfriend was hot like me?
Don't cha wish your girlfriend was a freak like me?
Don't cha? Don't cha?
Don't cha wish your girlfriend was raw like me?
Don't cha wish your girlfriend was fun like me?
Don't cha? (Ah-ah-ah) Don't cha?

[Verse 3: The Pussycat Dolls & Cee-Lo Green]
Fight the feeling (Fight the feeling)
Leave it alone (Leave it alone)
'Cause if it ain't love
It just ain't enough to leave a happy home (Uh-uh, uh-uh)
Let's keep it friendly (Let's keep it friendly)
You have to play fair (You have to play fair, yeah)
See, I don't care
But I know, she ain't gon' wanna share (Ah, ah-ah)

[Chorus: The Pussycat Dolls & Busta Rhymes]
Don't cha wish your girlfriend was hot like me? (Oh)
Don't cha wish your girlfriend was a freak like me? (Like me)
Don't cha? Don't cha, baby?
Don't cha? Alright, sing
Don't cha wish your girlfriend was raw like me? (Raw)
Don't cha wish your girlfriend was fun like me? (Big fun)
Don't cha? (Ah-ah-ah) Don't cha?
(Okay, I see how it's goin' down
Seem like shorty wanna little ménage pop off or somethin'
Let's go)

[Verse 4: Busta Rhymes]
Well, let me get straight to it
Every broad wanna watch a nigga when I come through it
It's the God almighty, lookin' all brand new
If shorty wanna jump in my Aston Vanquish
Lookin' at me all like she really wanna do it
Tryna put it on me 'til my balls black and blueish
You wanna play with a player, girl, then play on
Strip out the Chanel and leave the lingerie on (Ha)
Watch me and I'mma watch you at the same time
Lookin' at you wanna break my back
You're the very reason why I keep a pack of the Magnum
And with the wagon, hit you in the back of the Magnum
For the record, don't think it was something you did
Shorty all on me 'cause it's hard to resist the kid
I got a idea that's dope for y'all
As y'all could get cold so I could hit the both of y'all

[Verse 5: The Pussycat Dolls & Cee-Lo Green]
See, I know she loves ya (I know she loves ya)
I understand (I understand, yeah)
I'd probably be just as crazy about you if you were my own man
Maybe next lifetime (Maybe next lifetime)
Possibly (Possibly)
Until then, old friend, your secret is safe with me (Shhh... hot)

[Chorus: The Pussycat Dolls]
Don't cha wish your girlfriend was hot like me? (Oh)
Don't cha wish your girlfriend was a freak like me? (Like me)
Don't cha? Don't cha, baby?
Don't cha? Alright, sing
Don't cha wish your girlfriend was raw like me? (Raw)
Don't cha wish your girlfriend was fun like me? (Big fun)
Don't cha? (Ah-ah-ah) Don't cha?

"
191,Disco Inferno,The Massacre,50 Cent,2005-03-03,214226,69,"

[Intro]
One, two, three, let's go!

[Hook]
Li'l mama, show me how you move it
Go 'head, put your back into it
Do your thing like it ain't nothing to it
Shake, sh-sh-shake that ass, girl!
Li'l mama, show me how you move it
Go 'head, put your back into it
Do your thing like it ain't nothing to it
Shake, sh-sh-shake that ass, girl!

[Verse 1]
Go, go, go, 50 in the house
Bounce, y'all already know what I'm about
The flow sound sick over Dre drums, nigga
I ain't stupid, I say Doc then my doe come quicker, whoa!
Shorty hips is hypnotic, she moves it so erotic
Girl, watch, I'm like bounce that ass, girl
I get it crunk in here, I make it jump in here
Front in here, we'll thump in here, oh!
So gutter, so ghetto, so hood
So gully, so grimey, what's good
Outside the Benz on dubs, I'm in the club with the snub
Don't start nothing, there won't be nothing, uhh

[Hook]
Li'l mama, show me how you move it
Go 'head, put your back into it
Do your thing like it ain't nothing to it
Shake, sh-sh-shake that ass, girl!
Li'l mama, show me how you move it
Go 'head, put your back into it
Do your thing like it ain't nothing to it
Shake, sh-sh-shake that ass, girl!

[Bridge]
Let's party! Everybody stand up
Everybody put your hands up
Let's party! Everybody bounce with me
Sip champagne and burn a little greenery

[Verse 2]
It's hot! Disco inferno
Let's go! You're now rocking with a pro
I get dough to flip dough, to get more fa sho'
Get my drink on, then get on the dance floor
Look, homie, I don't dance, all I do is this
It's the same two step wit a li'l twist
Listen, pimpin', I ain't new to this, I'm true to this
Pay attention, boy, I'll teach you how to do this shit
You mix a little Cris' with a little Dom Perignon
And a little Hennessy, you know we finna carry on
I'm hollering at these shorties in the club trying to get right
We gon' be up in this bitch till we break daylight (daylight)

[Hook]
Li'l mama, show me how you move it
Go 'head, put your back into it
Do your thing like it ain't nothing to it
Shake, sh-sh-shake that ass, girl!
Li'l mama, show me how you move it
Go 'head, put your back into it
Do your thing like it ain't nothing to it
Shake, sh-sh-shake that ass, girl!

[Verse 3]
You see me shining, lit up with diamonds
Cause I stay grindin', uh-huh
Homie, you can catch me swooping
Bentley coupin' switching lanes, haha
If you see me rolling, you know I'm holding
I'm bout my paper, yeah
Nigga, I'm serious, I ain't playing
I'll embed it in your brain, I'm off the chain, G-Unit
Next level now, turn it up a notch
Em and Dre sent me to tear up the spot
Front on me, oh no, you know I'm loco
Hands up on the dance floor, okay, let's go

[Hook]
Li'l mama, show me how you move it
Go 'head, put your back into it
Do your thing like it ain't nothing to it
Shake, sh-sh-shake that ass, girl!
Li'l mama, show me how you move it
Go 'head, put your back into it
Do your thing like it ain't nothing to it
Shake, sh-sh-shake that ass, girl!

"
192,It's Like That,The Emancipation of Mimi,Mariah Carey,2005-01-01,203360,1,"

[Intro: Jermaine Dupri & Slick Rick]
This is the point when I need everybody get to the dance floor
It’s like that, y'all (that, y'all), that, y'all (that, y'all)
Da, da, da, da, I like that, y'all (that, y'all)
It’s like that, y'all (that, y'all), that, y'all (that, y'all)
Like that, that, that, that, I like that, y'all (that, y'all)
MC

[Verse 1: Mariah Carey & Jermaine Dupri]
I came to have a party
Open off that Bacardi
Feeling so hot tamale
Boy, I know you watchin' me
So what's it gonna to be? (Yeah)
Purple taking me higher
I'm lifted and I like it
Boy, you got me inspired
Baby, come and get it if you're really feelin' me

[Pre-Chorus: Mariah Carey, Jermaine Dupri & Fatman Scoop]
'Cause it's my night (Yeah)
No stress, no fights
I'm leavin’ it all behind
No tears, no time to cry
Just making the most of life (Ohh!)

[Chorus: Mariah Carey & Jermaine Dupri]
Everybody is livin' it up (Uh-huh)
All the fellas keep lookin' at us
'Cause me and my girls on the floor like what (What?)
While the DJ keeps on spinnin' the cut
It's like that y'all (That y'all!), That y'all (That y'all!)
It's like tha-a-a that, a like that y'all (That y'all!)
It's like that y'all (That y'all!), That y'all (That y'all!)
It's like tha-a-a that, a like that y'all (That y'all!)
Oh-oh

[Verse 2: Mariah Carey & Jermaine Dupri]
You like this and you know it
Caution, it's so explosive (Uh-huh)
Them chickens is ash and I'm lotion
Baby, come and get it
Let me give you what you need (Haha)
It's a special occasion
Mimi's emancipation (Uh-huh)
A cause for celebration
I ain't gonna let nobody's drama bother me

[Pre-Chorus: Mariah Carey & Fatman Scoop]
'Cause it's my night (My night)
No stress, no fights
I'm leavin’ it all behind
No tears, no time to cry (No tears)
Just making the most of life (Ohh!)

[Chorus: Mariah Carey & Jermaine Dupri]
Everybody is livin' it up (Come On!)
All the fellas keep lookin' at us
'Cause me and my girls on the floor like what (What?)
While the DJ keeps on spinnin' the cut
It's like that y'all (That y'all!), That y'all (That y'all!)
It's like tha-a-a that, a like that y'all (That y'all!)
It's like that y'all (That y'all!), That y'all (That y'all!)
It's like tha-a-a that, a like that y'all (That y'all!)

[Pre-Chorus: Mariah Carey, Jermaine Dupri & Fatman Scoop]
('Cause it's) 'Cause it's my night (It's my, it's my night) (Uh-huh!)
No stress, no fights (No stress, I'm leaving it all behind)
I'm leavin’ it all behind
No tears, no time to cry (No tears)
Baby, I'm making the most of life (Ohh!)

[Chorus: Mariah Carey & Jermaine Dupri]
Everybody is livin' it up (I said everybody)
All the fellas keep lookin' at us
(Lookin' at us on the floor like what)
'Cause me and my girls on the floor like what
(While the DJ) While the DJ keeps on spinnin' the cut
It's like that y'all (That y'all!), That y'all (That y'all!)
It's like tha-a-a that, a like that y'all (That y'all!) (It's like)
It's like that y'all (That y'all!), That y'all (That y'all!)
It's like tha-a-a that, a like that y'all (That y'all!)

[Outro: Mariah Carey, Fatman Scoop, Both]
This is my night!
Let's go now, what, let's go now, what
Here we go now, what, here we go now, what
Let's go now, what, let's go now, what
Here we go now, what, here we go now, what
Let's go now, what, let's go now, what
Here we go now, what, here we go now, what
Let's go now, what, let's go now, what
Here we go now, what, here we go now, what

"
193,Get Right,Rebirth,Jennifer Lopez,2005,225533,64,"

[Intro]
Yeah, woo, yeah
Oh, oh, oh, oh

[Verse 1]
You're looking just a little too hard at me
Standing just a little too close to me
You're saying not quite enough to me
You're sipping just a little too slow for me
No doubt you play it real cool, homie
Got me thinking what is it you do for me?
Tripping (Tripping) a little more than I should be
So let yourself go and get right with me

[Chorus]
I'm about to sign you up, we can get right
Before the night is up, we can get right, we can get right
(We can get right)
I'm about to fill your cup, so we can get right
Before the night is up, we can get right, tonight
(We can get right)

[Post-Chorus]
Here I come
Here I come
Here I come
Here I come...

[Verse 2]
Your lips talking 'bout I, ""Play too much""
Can't a woman take advantage of what she wants?
My hips moving, oh, so slow (So slow)
Bar tab looking like a car note (Car note)
All I need is you here right by my side (Woo)
Take whatever you want, baby, let's ride (Oh)
And whatever you won't do, let me decide
Just put your name on the dotted line

[Chorus]
I'm about to sign you up, we can get right
Before the night is up, we can get right, we can get right (Yeah)
(We can get right)
I'm about to fill your cup, so we can get right
Before the night is up, we can get right, tonight
(We can get right)

[Bridge]
So much we've got to say, but so little time
And if tonight ain't long enough, don't leave love behind
(Don't leave this love behind)
Baby, take my hand, I'll show you why

[Chorus]
I'm about to sign you up, we can get right
Before the night is up, we can get right, we can get right
(We can get right)
I'm about to fill your cup, so we can get right
Before the night is up, we can get right, tonight
(We can get right)

[Break]
Uh, uh, uh
Uh, uh, uh
Uh, uh, uh, yeah
Yeah, yeah
Yeah, woo

[Bridge]
I'm about to sign you up, we can get right
Before the night is up, we can get right, we can get right
(We can get right)
I'm about to fill your cup, so we can get right
Before the night is up, we can get right, tonight
(We can get right)
I'm about to sign you up, we can get right
Before the night is up, we can get right, we can get right
(We can get right)
I'm about to fill your cup, so we can get right
Before the night is up, we can get right, tonight
(We can get right)

"
194,Axel F,Crazy Frog presents Crazy Hits,Crazy Frog,2005-08-01,168879,66,"

Ring ding ding daa baa
Baa aramba baa bom baa barooumba

Wh-wha-what's going on-on?
Ding, ding
This is the Crazy Frog
Ding, ding

Bem bem!

Ring ding ding ding ding ding
Ring ding ding ding bem bem bem
Ring ding ding ding ding ding
Ring ding ding ding baa baa

Ring ding ding ding ding ding
Ring ding ding ding bem bem bem
Ring ding ding ding ding ding
This is the Crazy Frog
Breakdown!
Ding ding
Br-br-break it, br-break it
Dum dum dumda dum dum dum
Dum dum dumda dum dum dum
Dum dum dumda dum dum dum
Bem, bem!
Dum dum dumda dum dum dum
Dum dum dumda dum dum dum
Dum dum dumda dum dum dum
This is the Crazy Frog
A ram me am brem da
Am da rem ram am da baabeeeaaaaaaa!
Ding, ding
This is the Crazy Frog
Ding, ding
Da, da
Ring ding ding ding ding ding
Ring ding ding ding bem bem bem
Ring ding ding ding ding ding
Ring ding ding ding baa baa
Ring ding ding ding ding ding
Ring ding ding ding bem bem bem
Ring ding ding ding ding ding
This is the Crazy Frog
Ding, ding
Br-br-break it, br-break it
Dum dum dumda dum dum dum
Dum dum dumda dum dum dum
Dum dum dumda dum dum dum
Bem, bem!
Dum dum dumda dum dum dum
Dum dum dumda dum dum dum
Dum dum dumda dum dum dum
This is the Crazy Frog
Bem, bem!

"
195,La Tortura (feat. Alejandro Sanz),"Fijación Oral, Vol. 1",Shakira,2005-06-03,212893,71,"

[Letra de ""La Tortura"" ft. Alejandro Sanz]

[Intro: Alejandro Sanz]
Ay payita mia, guardate la poesia
Guardate la alegria pa' ti

[Verso 1: Shakira & Alejandro Sanz]
No pido que todos los días sean de sol
No pido que todos los viernes sean de fiesta
Tampoco te pido que vuelvas rogando perdón
Si lloras con los ojos secos
Y hablando de ella
Ay, amor, me duele tanto (Me duele tanto)
Que te fueras sin decir a dónde
Ay, amor, fue una tortura perderte

[Coro: Shakira & Alejandro Sanz]
Yo sé que no he sido un santo
Pero lo puedo arreglar, amor
No sólo de pan vive el hombre
Y no de excusas vivo yo
Sólo de errores se aprende
Y hoy sé que es tuyo mi corazón
Mejor te guardas todo eso
A otro perro con ese hueso
Y nos decimos adios

[Verso 2: Shakira & Alejandro Sanz]
No puedo pedir que el invierno perdone a un rosal
No puedo pedir a los olmos que entreguen peras
No puedo pedirle lo eterno a un simple mortal
Y andar arrojando a los cerdos miles de perlas
Ay, amor, me duele tanto, me duele tanto
Que no creas más en mis promesas
Ay, amor, es una tortura perderte

[Coro: Shakira & Alejandro Sanz]
Yo sé que no he sido un santo
Pero lo puedo arreglar, amor
No sólo de pan vive el hombre
Y no de excusas vivo yo
Sólo de errores se aprende
Y hoy sé que es tuyo mi corazón
Mejor te guardas todo eso
A otro perro con ese hueso
Y nos decimos adiós

[Verso 3: Alejandro Sanz]
No te bajes, no te bajes
Oye negrita, mira, no te rajes
De lunes a viernes tienes mi amor
Déjame el sábado a mi que es mejor
Oye mi negra, no me castigues más
Porque allá afuera, sin ti no tengo paz
Yo sólo soy un hombre muy arrepentido
Soy como el ave que vuelve a su nido

[Coro: Shakira & Alejandro Sanz]
Yo sé que no he sido un santo
Es que no estoy hecho de cartón
No solo de pan vive el hombre
Y no de excusas vivo yo
Sólo de errores se aprende
Y hoy sé que es tuyo mi corazón

[Outro: Shakira]
Ay, ay, ay, ay, ay, ay
Ay todo lo que he hecho por ti
Fue una tortura perderte
Me duele tanto que sea así
Sigue llorando, perdón
Yo ya no voy a llorar hoy por ti

"
196,Lose Control (feat. Ciara & Fat Man Scoop),The Cookbook,Missy Elliott,2005-07-04,226863,66,"

[Intro: Fatman Scoop]
Music make you lose control, music make you lose control
Let's go! Hey, hey, hey, hey, hey, hey
Here we go now, here we go now, here we go now, here we go now
(Music make you lose control)
Misdemeanor's in the house
Ciara's in the house
Misdemeanor's in the house
Fatman Scoop-man Scoop-man Scoop..

[Verse 1: Missy]
I got a cute face, chubby waist
Thick legs, in shape
Rump shakin, both ways
Make you do a double take
Planet rocker, show stopper
Flow proper, head knocker
Beat scholar, tail dropper
Do my thang, motherfucker
My Rolls Royce, Lamborghini
Blue Madina, always beamin
Rag top, chrome pipes
Blue lights, outta sight
(Long weave) sewed in
(Say it again) sewed in
Make that money, throw it in
Booty bouncin, gone head

[Hook: Ciara & Missy Elliott (Fatman Scoop)]
Everybody here - get it out of control
Get your backs off the wall, cause Misdemeanor said so
Everybody (Just throw your hands in the air!)
Everybody (Just throw your hands in the air!)
Everybody (Just throw your hands in the air!)
Everybody (Just throw your hands in the air, let's go)

[Breakdown 1: Ciara, Missy (Fatman Scoop)]
Well my name is Ciara, for all you fly fellas
No one, can do it better (She'll sing on acapella)
Boy the music makes me lose control (Now bring it back now!)
We gon' make you lose control (1-2-3, let's go)
And let it go, 'fore you know, you gon' hit the flo'

[Verse 2: Missy (Missy & Ciara)]
I rock to the beat till I'm (Tired)
I walk in the club it's (Fire)
Get it crunk and wired
Wave your hands scream (Louder)
If you smoke then fire it up
Bring the roof down and (Holla)
If you tipsy stand up
DJ turn it (Louder)
Take somebody by the waist and uhh!
Now throw it in they face like uhh!
Hypnotic robotic, this here will rock yo' bodies
Take somebody by the waist and uhh!
Now throw it in they face like uhh!
Systematic ecstatic THIS HIT BE AUTOMATIC

[Bridge: Missy, Fatman Scoop]
Work me, work, work (Work dat, work dat)
Work me, work, work (Work dat, work dat)
Work me, work, work (Work dat, work dat)
Work me, do it right
Hit the floor, hit the floor (Yes)
Hit the floor, hit the floor (Work)
Hit the floor, hit the floor
Hit the floor (Whooo)

[Hook: Ciara & Missy Elliott (Fatman Scoop)]
Everybody here - get it out of control
Get your backs off the wall, cause Misdemeanor said so
Everybody (Just throw your hands in the air!)
Everybody (Just throw your hands in the air!)
Everybody (Just throw your hands in the air!)
Everybody (Just throw your hands in the air, let's go)

[Breakdown 2: Missy, Ciara (Fatman Scoop, Missy)]
Everybody here - get it out of control
Get your backs off the wall, cause Misdemeanor said so
Everybody (Get your back off the wall Step, step)
Everybody (Get your back off the wall Keep on steppin)
Everybody (Get your back off the wall Step, step)
Everybody, get loose (Get your back off the wall)

[Outro: Fatman Scoop]
Now put your back, on the wall, put your back, on the wall
Put your back, on the wall, put your back, on the wall
Misdemeanor's in the house
Yeah, Ciara's in the house
Misdemeanor's in the house, ""Music make you lose control""
We on fire, we on fire, we on fire, we on fire
Now throw it girl, throw it girl, throw it girl, yeah
Now move your arms to the left girl
Now move your arms to the left girl
Now move your arms to the right girl
Now move your arms to the right girl
Let's go now, let's go now, let's go now, WHOO! Let's go
Should I bring it back right now?
Now bring it back down!
WHOO! Oh, I see you Ci
Now see, I'mma I'mma do it like Ci do it
Now shake it girl, c'mon and just shake it girl
C'mon and let it pop right girl, c'mon and let it pop right girl
Now, now, back it up girl, back it up girl
Back it up girl, back it up girl
WHOO! WHOO! WHOO! Yo, yo
Bring it to the front girl, yo, yo
Bring it to the front girl, yo, yo
Bring it to the front girl, yo, yo
Bring it to the front girl, let's go, let's go

"
197,We Be Burnin',The Trinity,Sean Paul,2005-09-26,213066,58,"

[Verse 1]
Just gimme the gees an we be clubbin' yo (clubbin' yo)
Gyal a make we please and we be thuggin' now (thuggin' now)
Sippin' Hennessy and we be bubblin' yo (bubblin' yo)
Set yuh mind at ease, we gotta take it slow
So when you see the S.P. floating don't provoke him
'Cause the girls we be poking ganja smokin'
Best thing for the recreation to get the best girls in every nation
Topper girls we promotin' and supportin'
And them love how we flow king hear them shouting
First class ticket invitation, gyal
From New York, England and Jamaican
Everyday

[Chorus]
We be burnin' not concernin' what nobody wanna say
We be earnin' dollars turning cah' we mind de pon we pay
More than gold and oil and diamonds, girls, we need them everyday
Recognize it, we pimpin' as we riding

[Verse 2]
Girls them a page me want to raise me
True me write enough tune and drive them crazy
Well I man a true born Jamaican
Ready fi di girls them in every situation
We a the gyal them pro, them know we flow
With the lyrical content that make them dip low and
Make the club keep jumpin'
Turn up the bass when you hear this pumpin'
Summertime bounce to the music people choose it
Sean the P gal a cruise with... well reputed
'Cause we a the girls them champion
Got 'nuff a dem like the great king Solomon
Many girls in a with eye sight sexy dress type
Se them ready for a hype night, just gimme the light
An make we blaze it the roof we haffi raise it again

[Chorus]
We be burnin' not concernin' what nobody wanna say
We be earnin' dollars turning cah' we mind de pon we pay
More than gold and oil and diamonds, girls, we need them everyday
Recognize it, pimpin' as we riding

[Verse 1]
Just gimme the gees an we be clubbin' yo (clubbin' yo)
Gyal a make we please and we be thuggin' now (thuggin' now)
Sippin' Hennessy and we be bubblin' yo (bubblin' yo)
Set yuh mind at ease, we gotta take it slow
So when you see the S.P. floating don't provoke him
'Cause the girls we be poking ganja smoking
Best thing for the recreation to get the best girls in every nation
Topper girls we promotin' and supportin'
And them love how we flow king hear them shouting
First class ticket invitation, gyal
From New York, England and Jamaican
Everyday

[Chorus]
We be burnin' not concernin' what nobody wanna say
We be earnin' dollars turning cah' we mind de pon we pay
More than gold and oil and diamonds, girls, we need them everyday
Recognize it, pimpin' as we riding
Again
We be burnin' not concernin' what nobody wanna say
We be earnin' dollars turning cah' we mind de pon we pay
More than gold and oil and diamonds, girls, we need them everyday
Recognize it, pimpin' as we riding
Again
We be burnin' not concernin' what nobody wanna say
We be earnin' dollars turning cah' we mind de pon we pay
More than gold and oil and diamonds, girls, we need them everyday
Recognize it, we pimpin' as we riding

[Outro]
Just gimme the gees an we be clubbin' yo (clubbin' yo)
Gyal a make we please and we be thuggin' now (thuggin' now)
Sippin' Hennessy and we be bubblin' yo (bubblin' yo)
Set yuh mind at ease, we gotta take it slow

"
